Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
1F,1990-08-18,,Náutico,Santos,1,0
1F,1990-08-18,,São Paulo,Atlético Mineiro,1,2
1F,1990-08-19,,Cruzeiro,Botafogo,1,0
1F,1990-08-19,,Grêmio,Corinthians,3,0
1F,1990-08-19,,São José,Goiás,1,1
1F,1990-08-19,,Fluminense,Portuguesa,3,0
1F,1990-08-25,,Portuguesa,Vitória,0,0
1F,1990-08-25,,Corinthians,Cruzeiro,0,1
1F,1990-08-25,,Vasco,Inter de Limeira,0,1
1F,1990-08-26,,Goiás,Náutico,1,0
1F,1990-08-26,,Botafogo,São José,0,1
1F,1990-08-26,,Bragantino,Palmeiras,1,1
1F,1990-08-26,,Internacional,Grêmio,0,1
1F,1990-08-29,,Santos,São Paulo,1,0
1F,1990-08-29,,Atlético Mineiro,Fluminense,4,2
1F,1990-08-29,,Bahia,Flamengo,1,0
1F,1990-08-30,,Palmeiras,Internacional,1,0
1F,1990-09-01,,Flamengo,Goiás,2,2
1F,1990-09-01,,Cruzeiro,Portuguesa,1,0
1F,1990-09-02,,São Paulo,Bragantino,1,0
1F,1990-09-02,,Vitória,Corinthians,0,0
1F,1990-09-02,,Fluminense,Internacional,1,1
1F,1990-09-02,,Palmeiras,Santos,0,0
1F,1990-09-02,,Inter de Limeira,Botafogo,1,0
1F,1990-09-02,,Grêmio,Atlético Mineiro,0,0
1F,1990-09-02,,Náutico,Bahia,0,0
1F,1990-09-05,,São José,Vasco,0,0
1F,1990-09-05,,Flamengo,Bragantino,1,2
1F,1990-09-07,,Goiás,Cruzeiro,2,2
1F,1990-09-08,,Botafogo,Grêmio,1,1
1F,1990-09-08,,Santos,São José,2,0
1F,1990-09-09,,Bahia,Vitória,0,1
1F,1990-09-09,,Bragantino,Inter de Limeira,2,1
1F,1990-09-09,,Atlético Mineiro,Náutico,1,0
1F,1990-09-09,,Internacional,Flamengo,3,3
1F,1990-09-09,,Portuguesa,São Paulo,1,2
1F,1990-09-09,,Vasco,Fluminense,0,0
1F,1990-09-09,,Corinthians,Palmeiras,2,1
1F,1990-09-15,,Fluminense,Santos,5,2
1F,1990-09-16,,São Paulo,Goiás,0,1
1F,1990-09-16,,São José,Corinthians,1,2
1F,1990-09-16,,Vitória,Atlético Mineiro,1,1
1F,1990-09-16,,Flamengo,Vasco,1,0
1F,1990-09-16,,Palmeiras,Bahia,1,2
1F,1990-09-16,,Inter de Limeira,Portuguesa,1,1
1F,1990-09-16,,Cruzeiro,Internacional,2,0
1F,1990-09-16,,Náutico,Botafogo,2,1
1F,1990-09-16,,Grêmio,Bragantino,0,1
1F,1990-09-19,,Botafogo,Vitória,0,0
1F,1990-09-19,,Bahia,São José,3,0
1F,1990-09-19,,Vasco,Cruzeiro,1,1
1F,1990-09-19,,Goiás,Inter de Limeira,3,0
1F,1990-09-19,,Atlético Mineiro,Palmeiras,1,0
1F,1990-09-19,,Bragantino,Náutico,0,1
1F,1990-09-19,,Portuguesa,Grêmio,2,2
1F,1990-09-19,,Corinthians,Fluminense,1,0
1F,1990-09-19,,Santos,Flamengo,0,0
1F,1990-09-20,,Internacional,São Paulo,1,2
1F,1990-09-22,,Cruzeiro,Bahia,0,0
1F,1990-09-22,,Flamengo,Atlético Mineiro,1,1
1F,1990-09-22,,Palmeiras,Portuguesa,1,3
1F,1990-09-23,,São José,Bragantino,0,1
1F,1990-09-23,,Grêmio,Vasco,1,1
1F,1990-09-23,,Inter de Limeira,Santos,0,0
1F,1990-09-23,,Vitória,Goiás,1,1
1F,1990-09-23,,Fluminense,Botafogo,0,1
1F,1990-09-23,,Náutico,Internacional,1,1
1F,1990-09-23,,São Paulo,Corinthians,1,1
1F,1990-09-26,,Vitória,Vasco,2,0
1F,1990-09-26,,Cruzeiro,Santos,1,1
1F,1990-09-29,,Bahia,São Paulo,2,2
1F,1990-09-30,,Fluminense,Bragantino,1,1
1F,1990-09-30,,Vasco,Náutico,1,1
1F,1990-09-30,,Goiás,Palmeiras,0,2
1F,1990-09-30,,Internacional,Vitória,0,0
1F,1990-09-30,,Botafogo,Flamengo,1,0
1F,1990-09-30,,Atlético Mineiro,Cruzeiro,2,0
1F,1990-09-30,,Portuguesa,São José,2,2
1F,1990-09-30,,Corinthians,Inter de Limeira,1,0
1F,1990-10-01,,Santos,Grêmio,0,0
1F,1990-10-04,,Fluminense,Bahia,1,4
1F,1990-10-04,,São José,Atlético Mineiro,0,0
1F,1990-10-04,,Palmeiras,Botafogo,0,1
1F,1990-10-04,,Náutico,Portuguesa,2,2
1F,1990-10-04,,Grêmio,Goiás,2,0
1F,1990-10-04,,São Paulo,Vasco,0,0
1F,1990-10-04,,Vitória,Bragantino,1,0
1F,1990-10-04,,Flamengo,Corinthians,1,2
1F,1990-10-07,,Vasco,Palmeiras,2,1
1F,1990-10-07,,Atlético Mineiro,Inter de Limeira,1,0
1F,1990-10-07,,Internacional,São José,1,1
1F,1990-10-07,,Botafogo,São Paulo,1,0
1F,1990-10-07,,Santos,Vitória,3,0
1F,1990-10-07,,Goiás,Fluminense,3,0
1F,1990-10-07,,Bragantino,Cruzeiro,3,0
1F,1990-10-07,,Bahia,Grêmio,1,2
1F,1990-10-07,,Portuguesa,Flamengo,0,2
1F,1990-10-07,,Corinthians,Náutico,1,0
Grp.B,1990-10-10,,Fluminense,Náutico,0,0
Grp.B,1990-10-10,,Cruzeiro,Grêmio,4,0
Grp.B,1990-10-10,,Flamengo,Vitória,2,0
Grp.B,1990-10-10,,São Paulo,Inter de Limeira,1,0
Grp.A,1990-10-10,,Bragantino,Corinthians,2,2
Grp.A,1990-10-10,,Goiás,Vasco,1,1
Grp.B,1990-10-10,,Palmeiras,São José,2,0
Grp.A,1990-10-11,,Atlético Mineiro,Internacional,2,1
Grp.A,1990-10-11,,Botafogo,Bahia,0,1
Grp.A,1990-10-11,,Santos,Portuguesa,1,0
Grp.B,1990-10-13,,Náutico,Flamengo,0,0
Grp.B,1990-10-13,,Vitória,Palmeiras,1,2
Grp.B,1990-10-14,,Inter de Limeira,Cruzeiro,0,1
Grp.B,1990-10-14,,São José,São Paulo,0,0
Grp.A,1990-10-14,,Bragantino,Portuguesa,1,1
Grp.A,1990-10-14,,Botafogo,Goiás,2,0
Grp.A,1990-10-14,,Corinthians,Bahia,0,0
Grp.A,1990-10-14,,Vasco,Internacional,3,0
Grp.A,1990-10-14,,Santos,Atlético Mineiro,0,0
Grp.B,1990-10-15,,Grêmio,Fluminense,2,1
1F,1990-10-17,,Inter de Limeira,Internacional,1,2
Grp.B,1990-10-20,,Grêmio,Náutico,5,0
Grp.A,1990-10-21,,Bragantino,Atlético Mineiro,1,1
Grp.A,1990-10-21,,Internacional,Goiás,2,0
Grp.B,1990-10-21,,Vitória,Inter de Limeira,3,0
Grp.B,1990-10-21,,São Paulo,Palmeiras,1,2
Grp.A,1990-10-21,,Santos,Bahia,1,0
Grp.B,1990-10-21,,Cruzeiro,São José,0,0
Grp.B,1990-10-21,,Flamengo,Fluminense,2,1
Grp.A,1990-10-21,,Corinthians,Portuguesa,0,0
Grp.B,1990-10-24,,São Paulo,Vitória,4,0
Grp.B,1990-10-24,,Palmeiras,Flamengo,1,1
Grp.B,1990-10-24,,Inter de Limeira,Náutico,1,0
Grp.B,1990-10-24,,São José,Grêmio,1,1
Grp.A,1990-10-24,,Goiás,Santos,1,0
Grp.A,1990-10-24,,Internacional,Bragantino,0,0
Grp.A,1990-10-24,,Botafogo,Corinthians,1,0
Grp.A,1990-10-24,,Atlético Mineiro,Vasco,0,0
Grp.A,1990-10-25,,Bahia,Portuguesa,0,0
Grp.A,1990-10-27,,Internacional,Santos,1,1
Grp.A,1990-10-27,,Atlético Mineiro,Goiás,1,3
Grp.B,1990-10-28,,Grêmio,Inter de Limeira,3,0
Grp.B,1990-10-28,,Fluminense,Palmeiras,0,1
Grp.B,1990-10-28,,Flamengo,São Paulo,0,1
Grp.B,1990-10-28,,São José,Vitória,2,1
Grp.A,1990-10-28,,Bahia,Bragantino,1,1
Grp.A,1990-10-28,,Portuguesa,Botafogo,3,1
Grp.A,1990-10-28,,Corinthians,Vasco,0,0
Grp.B,1990-10-28,,Náutico,Cruzeiro,1,0
Grp.B,1990-10-31,,Fluminense,Cruzeiro,0,1
Grp.A,1990-11-03,,Vasco,Bahia,0,0
Grp.B,1990-11-03,,Palmeiras,Inter de Limeira,1,0
Grp.B,1990-11-03,,Vitória,Fluminense,1,2
Grp.A,1990-11-03,,Internacional,Botafogo,1,2
Grp.B,1990-11-04,,Cruzeiro,São Paulo,1,2
Grp.A,1990-11-04,,Portuguesa,Atlético Mineiro,0,0
Grp.B,1990-11-04,,Flamengo,Grêmio,0,1
Grp.B,1990-11-04,,Náutico,São José,0,0
Grp.A,1990-11-04,,Bragantino,Goiás,0,0
Grp.A,1990-11-04,,Corinthians,Santos,1,0
Grp.A,1990-11-06,,Botafogo,Vasco,2,2
Grp.B,1990-11-10,,São Paulo,Fluminense,0,0
Grp.A,1990-11-10,,Santos,Bragantino,3,0
Grp.B,1990-11-11,,Cruzeiro,Flamengo,1,2
Grp.B,1990-11-11,,São José,Inter de Limeira,1,0
Grp.B,1990-11-11,,Palmeiras,Náutico,1,1
Grp.B,1990-11-11,,Grêmio,Vitória,1,0
Grp.A,1990-11-11,,Botafogo,Atlético Mineiro,1,1
Grp.A,1990-11-11,,Bahia,Internacional,2,1
Grp.A,1990-11-11,,Vasco,Portuguesa,2,1
Grp.A,1990-11-11,,Goiás,Corinthians,3,1
Grp.B,1990-11-14,,Vitória,Náutico,2,2
Grp.A,1990-11-14,,Goiás,Bahia,0,0
Grp.A,1990-11-14,,Atlético Mineiro,Corinthians,1,3
Grp.A,1990-11-14,,Internacional,Portuguesa,1,0
Grp.A,1990-11-14,,Bragantino,Vasco,1,0
Grp.B,1990-11-14,,Fluminense,São José,1,0
Grp.B,1990-11-14,,Palmeiras,Cruzeiro,3,2
Grp.B,1990-11-15,,Flamengo,Inter de Limeira,3,1
Grp.B,1990-11-15,,São Paulo,Grêmio,1,0
Grp.A,1990-11-15,,Santos,Botafogo,2,1
Grp.A,1990-11-18,,Corinthians,Internacional,0,3
Grp.A,1990-11-18,,Portuguesa,Goiás,2,0
Grp.A,1990-11-18,,Vasco,Santos,2,2
Grp.A,1990-11-18,,Bahia,Atlético Mineiro,2,0
Grp.A,1990-11-18,,Botafogo,Bragantino,1,2
Grp.B,1990-11-18,,Cruzeiro,Vitória,2,1
Grp.B,1990-11-18,,Inter de Limeira,Fluminense,0,1
Grp.B,1990-11-18,,Náutico,São Paulo,1,1
Grp.B,1990-11-18,,São José,Flamengo,0,3
Grp.B,1990-11-18,,Grêmio,Palmeiras,0,0
QF,1990-11-24,,Santos,São Paulo,0,1
QF,1990-11-24,,Bragantino,Bahia,1,1
QF,1990-11-24,,Corinthians,Atlético Mineiro,2,1
QF,1990-11-24,,Palmeiras,Grêmio,1,0
QF,1990-12-01,,Grêmio,Palmeiras,2,0
QF,1990-12-01,,Bahia,Bragantino,3,2
QF,1990-12-01,,São Paulo,Santos,1,1
QF,1990-12-01,,Atlético Mineiro,Corinthians,0,0
SF,1990-12-05,,São Paulo,Grêmio,2,0
SF,1990-12-05,22:00,Corinthians,Bahia,2,1
SF,1990-12-08,,Grêmio,São Paulo,1,0
SF,1990-12-09,,Bahia,Corinthians,0,0
F,1990-12-13,,Corinthians,São Paulo,1,0
F,1990-12-16,16:00,São Paulo,Corinthians,0,1
1F,1991-02-02,,Santos,Vasco,0,0
1F,1991-02-03,,Cruzeiro,Internacional,0,0
1F,1991-02-03,,Grêmio,Goiás,3,2
1F,1991-02-03,,Bragantino,Bahia,1,1
1F,1991-02-03,,Atlético Paranaense,Flamengo,3,0
1F,1991-02-03,,Botafogo,Náutico,2,0
1F,1991-02-03,,Portuguesa,Sport,1,0
1F,1991-02-03,,Corinthians,Vitória,1,1
1F,1991-02-03,,Fluminense,Palmeiras,4,2
1F,1991-02-06,,Bahia,Atlético Mineiro,2,2
1F,1991-02-06,,Botafogo,Portuguesa,2,0
1F,1991-02-06,,Náutico,Santos,2,0
1F,1991-02-06,,Sport,Palmeiras,1,2
1F,1991-02-06,,Bragantino,Corinthians,2,0
1F,1991-02-06,,Internacional,Vitória,2,1
1F,1991-02-06,,Cruzeiro,Vasco,3,0
1F,1991-02-06,,Flamengo,São Paulo,1,0
1F,1991-02-07,,Fluminense,Goiás,3,2
1F,1991-02-07,,Atlético Paranaense,Grêmio,4,2
1F,1991-02-16,,Corinthians,Botafogo,2,1
1F,1991-02-16,,Vasco,Bragantino,2,2
1F,1991-02-17,,Cruzeiro,Atlético Mineiro,2,2
1F,1991-02-17,,Goiás,Flamengo,5,1
1F,1991-02-17,,Bahia,Vitória,0,1
1F,1991-02-17,,Náutico,Sport,2,0
1F,1991-02-17,,Grêmio,Internacional,0,0
1F,1991-02-17,,Palmeiras,Portuguesa,0,2
1F,1991-02-17,,Fluminense,Atlético Paranaense,0,2
1F,1991-02-17,,São Paulo,Santos,1,2
1F,1991-02-23,,São Paulo,Fluminense,1,0
1F,1991-02-23,,Portuguesa,Bragantino,0,0
1F,1991-02-23,,Bahia,Flamengo,2,1
1F,1991-02-24,,Goiás,Vasco,2,2
1F,1991-02-24,,Botafogo,Vitória,2,0
1F,1991-02-24,,Internacional,Atlético Paranaense,2,0
1F,1991-02-24,,Palmeiras,Náutico,2,0
1F,1991-02-24,,Corinthians,Cruzeiro,1,1
1F,1991-02-24,,Atlético Mineiro,Grêmio,1,0
1F,1991-02-25,,Santos,Sport,3,1
1F,1991-03-02,,Vasco,Corinthians,0,1
1F,1991-03-02,,Palmeiras,Goiás,2,1
1F,1991-03-06,,Corinthians,Santos,2,0
1F,1991-03-06,,Vitória,Vasco,0,1
1F,1991-03-06,,Fluminense,Bahia,2,0
1F,1991-03-06,,Náutico,São Paulo,2,1
1F,1991-03-06,,Botafogo,Goiás,0,0
1F,1991-03-06,,Sport,Internacional,1,0
1F,1991-03-06,,Cruzeiro,Bragantino,1,3
1F,1991-03-07,,Grêmio,Portuguesa,1,1
1F,1991-03-07,,Palmeiras,Flamengo,2,0
1F,1991-03-07,,Atlético Mineiro,Atlético Paranaense,2,0
1F,1991-03-09,,Flamengo,Santos,1,0
1F,1991-03-09,,Internacional,Corinthians,1,1
1F,1991-03-09,,Vasco,Sport,1,1
1F,1991-03-09,,Atlético Paranaense,Palmeiras,1,1
1F,1991-03-09,,Vitória,Grêmio,1,0
1F,1991-03-09,,Náutico,Fluminense,0,1
1F,1991-03-09,,São Paulo,Bahia,1,0
1F,1991-03-09,21:00,Cruzeiro,Portuguesa,1,1
1F,1991-03-11,,Bragantino,Botafogo,3,0
1F,1991-03-13,,Goiás,Atlético Mineiro,0,1
1F,1991-03-14,,Santos,Portuguesa,1,1
1F,1991-03-16,,Goiás,São Paulo,1,1
1F,1991-03-16,,Grêmio,Flamengo,0,0
1F,1991-03-17,,Corinthians,Palmeiras,0,0
1F,1991-03-17,,Atlético Mineiro,Náutico,4,0
1F,1991-03-17,,Portuguesa,Internacional,1,0
1F,1991-03-17,,Fluminense,Bragantino,0,0
1F,1991-03-17,,Cruzeiro,Sport,5,1
1F,1991-03-17,,Vasco,Bahia,1,0
1F,1991-03-18,,Santos,Vitória,2,0
1F,1991-03-20,,Atlético Paranaense,Botafogo,2,2
1F,1991-03-22,,Palmeiras,Atlético Mineiro,1,0
1F,1991-03-22,,São Paulo,Grêmio,2,0
1F,1991-03-23,,Sport,Atlético Mineiro,0,0
1F,1991-03-23,,Bragantino,Internacional,1,1
1F,1991-03-23,,São Paulo,Atlético Paranaense,2,1
1F,1991-03-23,,Bahia,Botafogo,0,0
1F,1991-03-23,,Fluminense,Grêmio,2,0
1F,1991-03-23,,Flamengo,Náutico,1,0
1F,1991-03-23,,Vitória,Cruzeiro,0,0
1F,1991-03-23,,Botafogo,Santos,0,3
1F,1991-03-24,,Flamengo,Vasco,3,0
1F,1991-03-24,,Internacional,Fluminense,2,1
1F,1991-03-24,,Goiás,Bahia,1,1
1F,1991-03-24,,Sport,Bragantino,1,0
1F,1991-03-24,,Náutico,Cruzeiro,2,0
1F,1991-03-24,,Vitória,Portuguesa,1,1
1F,1991-03-24,,Corinthians,Atlético Paranaense,1,1
1F,1991-03-30,,Flamengo,Atlético Mineiro,1,3
1F,1991-03-30,,Internacional,Santos,1,1
1F,1991-03-31,,Portuguesa,Corinthians,0,2
1F,1991-03-31,,Bahia,Atlético Paranaense,1,1
1F,1991-03-31,,Vitória,Sport,1,1
1F,1991-03-31,,Náutico,Goiás,2,2
1F,1991-03-31,,Vasco,Fluminense,1,1
1F,1991-03-31,,Bragantino,São Paulo,1,2
1F,1991-04-01,,Grêmio,Palmeiras,0,1
1F,1991-04-01,,Botafogo,Cruzeiro,3,2
1F,1991-04-02,,Sport,Corinthians,1,1
1F,1991-04-02,,Vasco,Atlético Paranaense,3,2
1F,1991-04-03,,Atlético Paranaense,Náutico,3,0
1F,1991-04-03,,Portuguesa,Vasco,1,1
1F,1991-04-03,,Internacional,Botafogo,2,0
1F,1991-04-03,,Atlético Mineiro,Vitória,2,0
1F,1991-04-03,,Santos,Fluminense,1,1
1F,1991-04-04,,Grêmio,Bahia,0,0
1F,1991-04-04,,São Paulo,Palmeiras,0,0
1F,1991-04-04,,Bragantino,Flamengo,1,1
1F,1991-04-04,,Cruzeiro,Goiás,2,1
1F,1991-04-05,,Bahia,Internacional,1,1
1F,1991-04-05,,Palmeiras,Bragantino,0,2
1F,1991-04-05,,São Paulo,Botafogo,1,0
1F,1991-04-05,,Náutico,Vasco,0,0
1F,1991-04-05,,Goiás,Sport,3,1
1F,1991-04-05,,Grêmio,Cruzeiro,0,0
1F,1991-04-05,,Atlético Paranaense,Vitória,3,1
1F,1991-04-06,,Portuguesa,Atlético Mineiro,1,1
1F,1991-04-06,,Atlético Mineiro,Santos,4,1
1F,1991-04-07,,Vasco,Internacional,2,2
1F,1991-04-07,,Corinthians,São Paulo,1,1
1F,1991-04-07,,Náutico,Grêmio,3,1
1F,1991-04-07,,Sport,Botafogo,1,1
1F,1991-04-07,,Goiás,Atlético Paranaense,1,0
1F,1991-04-07,,Vitória,Bragantino,1,2
1F,1991-04-07,,Flamengo,Fluminense,2,1
1F,1991-04-07,,Bahia,Palmeiras,1,2
1F,1991-04-08,,Santos,Cruzeiro,4,0
1F,1991-04-09,,Santos,Atlético Paranaense,3,0
1F,1991-04-12,,Náutico,Portuguesa,1,0
1F,1991-04-13,,Goiás,Corinthians,1,0
1F,1991-04-13,,Atlético Mineiro,Fluminense,1,1
1F,1991-04-13,,Flamengo,Internacional,1,1
1F,1991-04-14,,Grêmio,Sport,2,0
1F,1991-04-14,,São Paulo,Portuguesa,1,0
1F,1991-04-14,,Bragantino,Santos,1,0
1F,1991-04-14,,Bahia,Náutico,2,1
1F,1991-04-14,,Palmeiras,Vitória,2,2
1F,1991-04-14,,Atlético Paranaense,Cruzeiro,2,3
1F,1991-04-14,,Vasco,Botafogo,3,0
1F,1991-04-18,,Santos,Grêmio,1,0
1F,1991-04-20,,Corinthians,Fluminense,3,1
1F,1991-04-20,,Vasco,São Paulo,2,2
1F,1991-04-21,,Flamengo,Portuguesa,0,0
1F,1991-04-21,,Cruzeiro,Bahia,0,1
1F,1991-04-21,,Sport,Atlético Paranaense,2,0
1F,1991-04-21,,Bragantino,Náutico,3,1
1F,1991-04-21,,Internacional,Atlético Mineiro,2,2
1F,1991-04-21,,Vitória,Goiás,3,1
1F,1991-04-22,,Botafogo,Palmeiras,0,0
1F,1991-04-24,,Bahia,Santos,1,0
1F,1991-04-27,,Atlético Mineiro,Corinthians,2,0
1F,1991-04-27,,Fluminense,Cruzeiro,2,0
1F,1991-04-28,,Grêmio,Bragantino,1,1
1F,1991-04-28,,Atlético Paranaense,Portuguesa,1,1
1F,1991-04-28,,Goiás,Internacional,1,0
1F,1991-04-28,,Náutico,Vitória,1,1
1F,1991-04-28,,Botafogo,Flamengo,0,0
1F,1991-04-28,,São Paulo,Sport,2,0
1F,1991-04-29,,Palmeiras,Vasco,2,2
1F,1991-05-01,,Vitória,São Paulo,1,2
1F,1991-05-01,,Sport,Bahia,1,2
1F,1991-05-01,,Internacional,Náutico,1,2
1F,1991-05-01,,Bragantino,Atlético Mineiro,1,1
1F,1991-05-01,,Portuguesa,Goiás,1,0
1F,1991-05-01,,Fluminense,Botafogo,vs,
1F,1991-05-01,,Corinthians,Grêmio,2,1
1F,1991-05-02,,Santos,Palmeiras,1,1
1F,1991-05-04,,Portuguesa,Fluminense,1,2
1F,1991-05-05,,Flamengo,Corinthians,2,3
1F,1991-05-10,,Cruzeiro,Flamengo,0,2
1F,1991-05-11,,Bahia,Corinthians,1,1
1F,1991-05-11,,Palmeiras,Internacional,0,0
1F,1991-05-12,,Bragantino,Goiás,1,0
1F,1991-05-12,,São Paulo,Cruzeiro,3,1
1F,1991-05-12,,Flamengo,Vitória,2,1
1F,1991-05-12,,Atlético Mineiro,Botafogo,0,3
1F,1991-05-12,,Grêmio,Vasco,3,0
1F,1991-05-12,,Fluminense,Sport,3,0
1F,1991-05-18,,Internacional,São Paulo,1,0
1F,1991-05-19,,Sport,Flamengo,2,1
1F,1991-05-19,,Botafogo,Grêmio,3,1
1F,1991-05-19,,Goiás,Santos,3,0
1F,1991-05-19,,Portuguesa,Bahia,1,0
1F,1991-05-19,,Atlético Paranaense,Bragantino,1,2
1F,1991-05-19,,Cruzeiro,Palmeiras,2,0
1F,1991-05-19,,Vitória,Fluminense,1,2
1F,1991-05-19,,Vasco,Atlético Mineiro,1,1
1F,1991-05-19,,Corinthians,Náutico,1,0
SF,1991-05-25,,Atlético Mineiro,São Paulo,1,1
SF,1991-05-26,,Fluminense,Bragantino,0,1
SF,1991-06-01,,São Paulo,Atlético Mineiro,0,0
SF,1991-06-01,,Bragantino,Fluminense,1,1
F,1991-06-04,20:00,São Paulo,Bragantino,1,0
F,1991-06-09,,Bragantino,São Paulo,0,0
1F,1992-01-26,,Náutico,Sport,0,0
1F,1992-01-26,,Corinthians,Vasco,1,4
1F,1992-01-26,,Cruzeiro,Guarani,2,0
1F,1992-01-26,,Botafogo,Atlético Paranaense,3,1
1F,1992-01-27,,Internacional,Bragantino,0,1
1F,1992-01-27,,Portuguesa,Fluminense,2,2
1F,1992-01-29,,Santos,São Paulo,1,1
1F,1992-01-29,,Bahia,Flamengo,1,1
1F,1992-01-29,,Palmeiras,Atlético Mineiro,1,1
1F,1992-02-01,,Atlético Mineiro,Botafogo,0,2
1F,1992-02-01,,Internacional,Palmeiras,4,1
1F,1992-02-02,,Fluminense,Paysandu,1,0
1F,1992-02-02,,Corinthians,Santos,1,1
1F,1992-02-02,,Bragantino,São Paulo,0,0
1F,1992-02-02,,Sport,Cruzeiro,0,0
1F,1992-02-02,,Vasco,Goiás,1,1
1F,1992-02-02,,Guarani,Flamengo,1,3
1F,1992-02-02,,Bahia,Portuguesa,2,1
1F,1992-02-02,,Atlético Paranaense,Náutico,0,0
1F,1992-02-08,,Palmeiras,Fluminense,3,0
1F,1992-02-08,,Goiás,Santos,1,0
1F,1992-02-09,,Bragantino,Sport,0,0
1F,1992-02-09,,Náutico,Guarani,2,0
1F,1992-02-09,,Paysandu,Cruzeiro,1,0
1F,1992-02-09,,São Paulo,Bahia,2,1
1F,1992-02-09,,Flamengo,Botafogo,2,2
1F,1992-02-09,,Portuguesa,Internacional,1,1
1F,1992-02-10,,Atlético Mineiro,Corinthians,0,1
1F,1992-02-10,,Atlético Paranaense,Vasco,0,2
1F,1992-02-15,,São Paulo,Atlético Mineiro,2,0
1F,1992-02-15,,Palmeiras,Flamengo,1,2
1F,1992-02-15,,Atlético Paranaense,Portuguesa,0,2
1F,1992-02-16,,Corinthians,Náutico,2,0
1F,1992-02-16,,Bahia,Goiás,1,1
1F,1992-02-16,,Sport,Botafogo,1,0
1F,1992-02-16,,Cruzeiro,Bragantino,3,0
1F,1992-02-16,,Vasco,Paysandu,2,0
1F,1992-02-17,,Santos,Guarani,1,0
1F,1992-02-17,,Internacional,Fluminense,1,0
1F,1992-02-19,,Corinthians,Portuguesa,2,3
1F,1992-02-19,,Flamengo,São Paulo,3,2
1F,1992-02-19,,Botafogo,Bahia,3,1
1F,1992-02-19,,Bragantino,Palmeiras,1,0
1F,1992-02-19,,Goiás,Atlético Mineiro,0,0
1F,1992-02-20,,Náutico,Internacional,2,2
1F,1992-02-20,,Guarani,Sport,1,3
1F,1992-02-20,,Vasco,Fluminense,1,1
1F,1992-02-20,,Santos,Paysandu,2,1
1F,1992-02-20,,Cruzeiro,Atlético Paranaense,4,0
1F,1992-02-22,,Botafogo,Corinthians,2,4
1F,1992-02-23,,Fluminense,Santos,4,0
1F,1992-02-23,,Goiás,Internacional,1,2
1F,1992-02-23,,Bragantino,Náutico,1,0
1F,1992-02-23,,Atlético Mineiro,Vasco,0,4
1F,1992-02-23,,Paysandu,Palmeiras,0,0
1F,1992-02-23,,Bahia,Atlético Paranaense,2,3
1F,1992-02-23,,São Paulo,Guarani,0,1
1F,1992-02-24,,Flamengo,Cruzeiro,1,2
1F,1992-02-24,,Sport,Portuguesa,0,0
1F,1992-03-07,,Santos,Flamengo,2,0
1F,1992-03-07,,Portuguesa,Bragantino,0,1
1F,1992-03-07,,Corinthians,Sport,0,0
1F,1992-03-08,,São Paulo,Palmeiras,0,4
1F,1992-03-08,,Náutico,Paysandu,5,1
1F,1992-03-08,,Internacional,Atlético Mineiro,2,0
1F,1992-03-08,,Atlético Paranaense,Goiás,2,0
1F,1992-03-08,,Fluminense,Bahia,2,1
1F,1992-03-09,,Cruzeiro,Botafogo,1,1
1F,1992-03-09,,Vasco,Guarani,1,2
1F,1992-03-11,,Atlético Mineiro,Flamengo,1,1
1F,1992-03-11,,Internacional,São Paulo,1,0
1F,1992-03-11,,Bragantino,Atlético Paranaense,1,1
1F,1992-03-11,,Goiás,Fluminense,2,2
1F,1992-03-11,,Paysandu,Portuguesa,3,2
1F,1992-03-11,,Sport,Santos,2,2
1F,1992-03-11,,Guarani,Palmeiras,1,0
1F,1992-03-12,,Botafogo,Náutico,3,2
1F,1992-03-12,,Corinthians,Cruzeiro,0,0
1F,1992-03-12,,Vasco,Bahia,3,1
1F,1992-03-14,,Flamengo,Bragantino,0,1
1F,1992-03-14,,Atlético Mineiro,Atlético Paranaense,2,3
1F,1992-03-15,,Sport,Paysandu,3,0
1F,1992-03-15,,Palmeiras,Vasco,1,2
1F,1992-03-15,,Goiás,Náutico,4,2
1F,1992-03-15,,Fluminense,Botafogo,1,2
1F,1992-03-16,,Santos,Portuguesa,2,0
1F,1992-03-16,,Internacional,Cruzeiro,2,0
1F,1992-03-18,,Bahia,Guarani,0,0
1F,1992-03-21,,Paysandu,Corinthians,1,2
1F,1992-03-21,,Náutico,Flamengo,0,0
1F,1992-03-22,,Portuguesa,Guarani,1,2
1F,1992-03-22,,Vasco,Sport,1,0
1F,1992-03-22,,Santos,Bragantino,0,1
1F,1992-03-22,,Cruzeiro,Goiás,2,0
1F,1992-03-22,,Fluminense,Atlético Mineiro,1,0
1F,1992-03-23,,Internacional,Bahia,1,1
1F,1992-03-23,,Botafogo,Palmeiras,2,0
1F,1992-03-23,,São Paulo,Atlético Paranaense,5,0
1F,1992-03-25,,São Paulo,Corinthians,0,0
1F,1992-03-28,,Portuguesa,Botafogo,1,3
1F,1992-03-29,,Atlético Mineiro,Cruzeiro,2,0
1F,1992-03-29,,Palmeiras,Corinthians,1,2
1F,1992-03-29,,Sport,São Paulo,0,0
1F,1992-03-29,,Guarani,Goiás,0,0
1F,1992-03-29,,Bragantino,Paysandu,3,1
1F,1992-03-29,,Bahia,Náutico,3,0
