Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.C/D,1975-08-20,,Internacional,Figueirense,3,1
Grp.C/D,1975-08-20,,Sergipe,São Paulo,0,0
Grp.C/D,1975-08-20,,Desportiva Ferroviária,Vitória,0,0
Grp.A/B,1975-08-20,,Fluminense,Coritiba,0,1
Grp.C/D,1975-08-20,,Goiás,Santos,0,0
Grp.A/B,1975-08-20,,Atlético Paranaense,Botafogo,2,1
Grp.A/B,1975-08-20,,Rio Negro-AM,Tiradentes-PI,1,1
Grp.A/B,1975-08-20,,Moto Club,Paysandu,4,3
Grp.A/B,1975-08-20,,Corinthians,America-RJ,1,0
Grp.A/B,1975-08-20,,Fortaleza,América Mineiro,2,0
Grp.A/B,1975-08-21,,Palmeiras,Guarani,1,1
Grp.C/D,1975-08-21,,Flamengo,Sport,1,2
Grp.A/B,1975-08-23,,Botafogo,Paysandu,2,1
Grp.C/D,1975-08-23,,Vitória,Internacional,0,5
Grp.C/D,1975-08-24,,Vasco,Grêmio,2,1
Grp.C/D,1975-08-24,,Santa Cruz,São Paulo,1,2
Grp.C/D,1975-08-24,,Americano,Santos,2,1
Grp.C/D,1975-08-24,,Campinense,CSA,0,2
Grp.C/D,1975-08-24,,Goiânia,CEUB,2,1
Grp.C/D,1975-08-24,,Bahia,Flamengo,0,0
Grp.C/D,1975-08-24,,América-RN,Desportiva Ferroviária,2,1
Grp.C/D,1975-08-24,,Sergipe,Náutico,2,3
Grp.C/D,1975-08-24,,Figueirense,Sport,0,0
Grp.A/B,1975-08-24,,Moto Club,Ceará,0,3
Grp.A/B,1975-08-24,,Rio Negro-AM,Nacional-AM,0,0
Grp.A/B,1975-08-24,,Atlético Mineiro,Corinthians,0,0
Grp.A/B,1975-08-24,,Remo,Tiradentes-PI,1,0
Grp.A/B,1975-08-24,,Comercial-MS,Cruzeiro,0,0
Grp.A/B,1975-08-24,,Fortaleza,Atlético Paranaense,2,1
Grp.A/B,1975-08-24,,Palmeiras,Fluminense,3,1
Grp.A/B,1975-08-26,,Comercial-MS,Paysandu,2,1
Grp.C/D,1975-08-27,,CSA,América-RN,2,1
Grp.A/B,1975-08-27,,Ceará,America-RJ,0,2
Grp.A/B,1975-08-27,,Cruzeiro,Coritiba,1,0
Grp.C/D,1975-08-27,,Goiânia,Internacional,0,1
Grp.C/D,1975-08-27,,Americano,Grêmio,0,2
Grp.A/B,1975-08-27,,Rio Negro-AM,Atlético Paranaense,2,0
Grp.C/D,1975-08-27,,Portuguesa,Bahia,2,1
Grp.C/D,1975-08-27,,Náutico,Flamengo,1,0
Grp.C/D,1975-08-27,,Desportiva Ferroviária,Santos,1,2
Grp.C/D,1975-08-27,,Campinense,São Paulo,2,2
Grp.C/D,1975-08-27,,Sergipe,Sport,0,1
Grp.C/D,1975-08-28,,Santa Cruz,Vasco,1,1
Grp.A/B,1975-08-28,,Atlético Mineiro,Guarani,2,0
Grp.C/D,1975-08-28,,Figueirense,CEUB,2,1
Grp.C/D,1975-08-30,,Portuguesa,Internacional,0,2
Grp.A/B,1975-08-30,,Fluminense,Atlético Mineiro,5,2
Grp.C/D,1975-08-30,,Santos,Bahia,0,2
Grp.A/B,1975-08-31,,Remo,Atlético Paranaense,2,2
Grp.A/B,1975-08-31,,Comercial-MS,Nacional-AM,2,0
Grp.A/B,1975-08-31,,América Mineiro,Moto Club,0,0
Grp.A/B,1975-08-31,,Corinthians,Fortaleza,1,0
Grp.A/B,1975-08-31,,Coritiba,Ceará,4,0
Grp.A/B,1975-08-31,,Tiradentes-PI,America-RJ,2,1
Grp.C/D,1975-08-31,,América-RN,São Paulo,3,4
Grp.C/D,1975-08-31,,Americano,Figueirense,2,1
Grp.C/D,1975-08-31,,Goiás,Goiânia,3,1
Grp.C/D,1975-08-31,,Grêmio,CEUB,0,0
Grp.C/D,1975-08-31,,Campinense,Náutico,1,1
Grp.C/D,1975-08-31,,Vitória,Vasco,2,2
Grp.A/B,1975-08-31,,Botafogo,Cruzeiro,0,2
Grp.C/D,1975-08-31,,Desportiva Ferroviária,Flamengo,0,2
Grp.A/B,1975-09-03,,Tiradentes-PI,Fortaleza,0,0
Grp.A/B,1975-09-03,,Comercial-MS,Ceará,1,0
Grp.A/B,1975-09-03,,Atlético Paranaense,Moto Club,5,1
Grp.A/B,1975-09-03,,Cruzeiro,Rio Negro-AM,4,0
Grp.A/B,1975-09-03,,Guarani,Remo,0,0
Grp.C/D,1975-09-03,,América-RN,Sport,2,1
Grp.C/D,1975-09-03,,Portuguesa,CEUB,1,1
Grp.C/D,1975-09-03,,Flamengo,Americano,1,0
Grp.C/D,1975-09-03,,Santa Cruz,Goiás,2,2
Grp.C/D,1975-09-03,,CSA,Figueirense,1,1
Grp.A/B,1975-09-03,,Paysandu,America-RJ,3,3
Grp.C/D,1975-09-03,,Sergipe,Vasco,0,1
Grp.A/B,1975-09-04,,Atlético Mineiro,América Mineiro,1,1
Grp.C/D,1975-09-04,,São Paulo,Goiânia,2,0
Grp.A/B,1975-09-06,,Palmeiras,Ceará,2,0
Grp.A/B,1975-09-06,,América Mineiro,Rio Negro-AM,2,0
Grp.C/D,1975-09-06,,Santos,CSA,2,0
Grp.A/B,1975-09-07,,Corinthians,Botafogo,1,1
Grp.A/B,1975-09-07,,Coritiba,Guarani,1,0
Grp.A/B,1975-09-07,,Tiradentes-PI,Moto Club,4,1
Grp.A/B,1975-09-07,,Atlético Mineiro,Cruzeiro,2,2
Grp.A/B,1975-09-07,,Nacional-AM,America-RJ,1,1
Grp.A/B,1975-09-07,,Remo,Paysandu,2,0
Grp.C/D,1975-09-07,,Desportiva Ferroviária,Portuguesa,0,0
Grp.C/D,1975-09-07,,Náutico,Goiânia,3,1
Grp.C/D,1975-09-07,,Campinense,Americano,0,1
Grp.C/D,1975-09-07,,Vasco,Flamengo,4,2
Grp.C/D,1975-09-07,,Internacional,Grêmio,1,1
Grp.C/D,1975-09-07,,Bahia,Vitória,1,1
Grp.A/B,1975-09-07,,Comercial-MS,Fluminense,1,1
Grp.C/D,1975-09-07,,América-RN,Goiás,3,3
Grp.A/B,1975-09-10,,Atlético Mineiro,Atlético Paranaense,0,0
Grp.A/B,1975-09-10,,America-RJ,Cruzeiro,0,0
Grp.A/B,1975-09-10,,Nacional-AM,Fortaleza,1,1
Grp.C/D,1975-09-10,,CEUB,Campinense,2,1
Grp.C/D,1975-09-10,,São Paulo,Vitória,3,0
Grp.C/D,1975-09-10,,Internacional,Santa Cruz,1,0
Grp.C/D,1975-09-10,,Sergipe,Bahia,1,1
Grp.C/D,1975-09-10,,Sport,Goiânia,1,1
Grp.A/B,1975-09-10,,Guarani,Rio Negro-AM,2,0
Grp.C/D,1975-09-10,,Americano,Portuguesa,0,1
Grp.A/B,1975-09-10,,Coritiba,Tiradentes-PI,2,0
Grp.A/B,1975-09-10,,Ceará,Remo,2,0
Grp.C/D,1975-09-11,,Náutico,Grêmio,0,0
Grp.C/D,1975-09-11,,Flamengo,CSA,3,1
Grp.A/B,1975-09-13,,América Mineiro,Remo,1,1
Grp.A/B,1975-09-13,,America-RJ,Atlético Paranaense,5,2
Grp.C/D,1975-09-13,,CEUB,Vitória,1,0
Grp.C/D,1975-09-14,,Figueirense,Náutico,1,1
Grp.C/D,1975-09-14,,São Paulo,Flamengo,2,0
Grp.A/B,1975-09-14,,Cruzeiro,Palmeiras,2,0
Grp.A/B,1975-09-14,,Coritiba,Corinthians,0,2
Grp.A/B,1975-09-14,,Guarani,Botafogo,1,1
Grp.C/D,1975-09-14,,Desportiva Ferroviária,Sergipe,1,1
Grp.C/D,1975-09-14,,América-RN,Bahia,1,1
Grp.C/D,1975-09-14,,Americano,Santa Cruz,1,4
Grp.C/D,1975-09-14,,Goiás,Campinense,4,0
Grp.C/D,1975-09-14,,Internacional,Santos,1,0
Grp.C/D,1975-09-14,,Vasco,Portuguesa,2,0
Grp.C/D,1975-09-14,,Sport,Grêmio,2,2
Grp.A/B,1975-09-14,,Moto Club,Fluminense,1,3
Grp.C/D,1975-09-14,,CSA,Goiânia,1,0
Grp.A/B,1975-09-14,,Nacional-AM,Atlético Mineiro,0,2
Grp.A/B,1975-09-14,,Ceará,Rio Negro-AM,0,0
Grp.A/B,1975-09-14,,Paysandu,Fortaleza,3,1
Grp.A/B,1975-09-17,,Fortaleza,Fluminense,1,0
Grp.C/D,1975-09-17,,Americano,América-RN,1,3
Grp.C/D,1975-09-17,,Goiânia,Vasco,2,1
Grp.C/D,1975-09-17,,Campinense,Sport,1,1
Grp.C/D,1975-09-17,,Figueirense,São Paulo,1,1
Grp.A/B,1975-09-17,,Comercial-MS,América Mineiro,0,0
Grp.A/B,1975-09-17,,Botafogo,Nacional-AM,4,0
Grp.C/D,1975-09-17,,Internacional,Sergipe,5,0
Grp.A/B,1975-09-17,,Cruzeiro,Remo,0,0
Grp.C/D,1975-09-17,,Desportiva Ferroviária,Santa Cruz,1,0
Grp.A/B,1975-09-17,,Paysandu,Atlético Mineiro,1,0
Grp.C/D,1975-09-17,,Bahia,Grêmio,1,1
Grp.C/D,1975-09-17,,Santos,Náutico,0,3
Grp.C/D,1975-09-17,,CEUB,Flamengo,0,1
Grp.A/B,1975-09-17,,Atlético Paranaense,Palmeiras,2,4
Grp.C/D,1975-09-18,,Goiás,Vitória,1,0
Grp.A/B,1975-09-20,,Fortaleza,Cruzeiro,0,0
Grp.C/D,1975-09-20,,Santos,Vasco,1,1
Grp.A/B,1975-09-20,,Guarani,Comercial-MS,2,0
Grp.A/B,1975-09-21,,Remo,Fluminense,2,1
Grp.A/B,1975-09-21,,Tiradentes-PI,Atlético Mineiro,0,1
Grp.A/B,1975-09-21,,Palmeiras,Corinthians,1,1
Grp.A/B,1975-09-21,,Ceará,Botafogo,1,0
Grp.A/B,1975-09-21,,America-RJ,América Mineiro,3,0
Grp.C/D,1975-09-21,,Grêmio,São Paulo,1,1
Grp.C/D,1975-09-21,,CSA,Portuguesa,0,0
Grp.A/B,1975-09-21,,Moto Club,Nacional-AM,1,1
Grp.A/B,1975-09-21,,Rio Negro-AM,Paysandu,1,1
Grp.C/D,1975-09-21,,Vitória,Náutico,2,0
Grp.C/D,1975-09-21,,Goiás,Flamengo,0,0
Grp.C/D,1975-09-21,,América-RN,Internacional,1,1
Grp.C/D,1975-09-21,,Figueirense,Desportiva Ferroviária,5,1
Grp.C/D,1975-09-21,,Santa Cruz,Bahia,1,1
Grp.C/D,1975-09-21,,Sergipe,CEUB,2,2
Grp.C/D,1975-09-24,,CEUB,América-RN,2,1
Grp.C/D,1975-09-24,,Campinense,Internacional,0,3
Grp.C/D,1975-09-24,,Grêmio,Desportiva Ferroviária,3,1
Grp.C/D,1975-09-24,,Vitória,CSA,2,1
Grp.C/D,1975-09-24,,Santa Cruz,Náutico,1,0
Grp.C/D,1975-09-24,,Figueirense,Vasco,0,1
Grp.C/D,1975-09-24,,Goiás,Sergipe,2,0
Grp.A/B,1975-09-24,,Remo,Nacional-AM,2,2
Grp.A/B,1975-09-24,,Moto Club,Cruzeiro,0,4
Grp.A/B,1975-09-24,,Comercial-MS,Corinthians,0,1
Grp.A/B,1975-09-24,,Rio Negro-AM,Fluminense,1,2
Grp.A/B,1975-09-24,,Tiradentes-PI,Botafogo,0,1
Grp.A/B,1975-09-24,,América Mineiro,Palmeiras,0,0
Grp.A/B,1975-09-24,,Coritiba,Atlético Paranaense,1,0
Grp.A/B,1975-09-24,,Ceará,Atlético Mineiro,0,1
Grp.C/D,1975-09-25,,Bahia,Goiânia,0,0
Grp.C/D,1975-09-25,,Sport,Portuguesa,1,0
Grp.A/B,1975-09-25,,Fortaleza,Guarani,1,1
Grp.C/D,1975-09-27,,Vasco,América-RN,0,1
Grp.C/D,1975-09-27,,Náutico,Portuguesa,1,2
Grp.A/B,1975-09-27,,Rio Negro-AM,Corinthians,0,0
Grp.A/B,1975-09-27,,Fluminense,America-RJ,2,0
Grp.C/D,1975-09-28,,Flamengo,Internacional,2,1
Grp.C/D,1975-09-28,,Santa Cruz,Sport,3,3
Grp.C/D,1975-09-28,,Goiânia,Desportiva Ferroviária,4,2
Grp.C/D,1975-09-28,,São Paulo,Santos,1,0
Grp.C/D,1975-09-28,,Grêmio,Goiás,0,0
Grp.C/D,1975-09-28,,Campinense,Bahia,2,5
Grp.C/D,1975-09-28,,Sergipe,Americano,1,0
Grp.A/B,1975-09-28,,Ceará,Fortaleza,0,0
Grp.A/B,1975-09-28,,Paysandu,Coritiba,0,0
Grp.A/B,1975-09-28,,Atlético Paranaense,Comercial-MS,4,1
Grp.A/B,1975-09-28,,Nacional-AM,Palmeiras,1,1
Grp.A/B,1975-09-28,,América Mineiro,Botafogo,1,1
Grp.A/B,1975-09-28,,Moto Club,Guarani,1,3
Grp.C/D,1975-10-01,,CSA,Sergipe,1,0
Grp.C/D,1975-10-01,,Sport,Santos,2,0
Grp.C/D,1975-10-01,,Figueirense,Goiás,1,1
Grp.C/D,1975-10-01,,CEUB,Santa Cruz,0,0
Grp.C/D,1975-10-01,,Portuguesa,São Paulo,0,1
Grp.A/B,1975-10-01,,Tiradentes-PI,Comercial-MS,2,0
Grp.A/B,1975-10-01,,Nacional-AM,Coritiba,1,0
Grp.A/B,1975-10-01,,Paysandu,Palmeiras,0,0
Grp.A/B,1975-10-02,,Remo,Corinthians,1,0
Grp.C/D,1975-10-02,,Vasco,Campinense,4,0
Grp.C/D,1975-10-02,,Americano,Vitória,0,1
Grp.C/D,1975-10-04,,Náutico,América-RN,1,0
Grp.C/D,1975-10-04,,CEUB,Santos,2,2
Grp.A/B,1975-10-04,,America-RJ,Guarani,2,0
Grp.C/D,1975-10-05,,Sport,Vitória,2,0
Grp.C/D,1975-10-05,,Bahia,Figueirense,0,1
Grp.C/D,1975-10-05,,Goiânia,Americano,2,1
Grp.A/B,1975-10-05,,Tiradentes-PI,Palmeiras,1,0
Grp.C/D,1975-10-05,,CSA,Santa Cruz,0,1
Grp.C/D,1975-10-05,,Desportiva Ferroviária,Campinense,2,1
Grp.A/B,1975-10-05,,América Mineiro,Coritiba,1,1
Grp.A/B,1975-10-05,,Moto Club,Corinthians,0,3
Grp.A/B,1975-10-05,,Fluminense,Botafogo,3,1
Grp.C/D,1975-10-05,,Portuguesa,Goiás,0,0
2F,1975-10-08,,Grêmio,Remo,4,0
2F,1975-10-08,,Atlético Mineiro,Internacional,0,2
2F,1975-10-08,,Coritiba,Figueirense,1,2
2F,1975-10-08,,São Paulo,Fluminense,1,0
2F,1975-10-08,,Goiás,America-RJ,2,0
2F,1975-10-08,,Guarani,América-RN,1,1
2F,1975-10-09,,Vasco,Tiradentes-PI,1,1
2F,1975-10-09,,Cruzeiro,Santa Cruz,1,1
2F,1975-10-09,,Corinthians,Sport,0,0
2F,1975-10-11,,Fluminense,Grêmio,0,0
2F,1975-10-12,,Flamengo,Palmeiras,3,0
2F,1975-10-14,,Fluminense,Goiás,4,1
2F,1975-10-15,,Vasco,Atlético Mineiro,1,1
2F,1975-10-15,,Coritiba,Santa Cruz,0,1
2F,1975-10-15,,Internacional,Tiradentes-PI,2,0
2F,1975-10-15,,Guarani,Grêmio,2,2
2F,1975-10-15,,America-RJ,São Paulo,0,0
2F,1975-10-15,,Sport,Palmeiras,0,0
2F,1975-10-15,,Figueirense,Corinthians,0,0
2F,1975-10-15,,América-RN,Remo,2,1
2F,1975-10-16,,Flamengo,Cruzeiro,0,1
2F,1975-10-18,,Palmeiras,Figueirense,2,2
2F,1975-10-18,,Grêmio,Atlético Mineiro,3,0
2F,1975-10-18,,Fluminense,América-RN,3,0
Grp.5,1975-10-18,,Portuguesa,Vitória,3,0
2F,1975-10-19,,Tiradentes-PI,Sport,0,3
Grp.5,1975-10-19,,Campinense,Goiânia,0,0
2F,1975-10-19,,São Paulo,Corinthians,0,1
Grp.5,1975-10-19,,Sergipe,Santos,0,2
2F,1975-10-19,,Santa Cruz,Guarani,0,0
2F,1975-10-19,,Goiás,Remo,1,0
Grp.3,1975-10-19,,Fortaleza,Moto Club,1,0
Grp.3,1975-10-19,,Rio Negro-AM,Comercial-MS,1,2
2F,1975-10-19,,Coritiba,Vasco,1,1
2F,1975-10-19,,Flamengo,America-RJ,2,0
2F,1975-10-19,,Internacional,Cruzeiro,1,1
2F,1975-10-21,,Santa Cruz,Corinthians,1,0
2F,1975-10-21,,Cruzeiro,Goiás,2,0
2F,1975-10-21,,Internacional,Remo,4,0
2F,1975-10-21,,São Paulo,Palmeiras,0,0
2F,1975-10-21,,Figueirense,Tiradentes-PI,2,0
2F,1975-10-21,,America-RJ,Vasco,0,0
2F,1975-10-21,,América-RN,Coritiba,3,0
2F,1975-10-21,,Guarani,Sport,1,1
2F,1975-10-22,,Tiradentes-PI,Goiás,0,0
2F,1975-10-22,,Cruzeiro,Vasco,0,1
2F,1975-10-22,,Remo,São Paulo,2,2
2F,1975-10-22,,Internacional,Fluminense,3,1
2F,1975-10-22,,Sport,America-RJ,1,1
2F,1975-10-22,,Figueirense,Guarani,0,0
Grp.3,1975-10-22,,Comercial-MS,Fortaleza,2,3
Grp.5,1975-10-22,,Vitória,Sergipe,1,0
Grp.3,1975-10-22,,Rio Negro-AM,Botafogo,1,3
Grp.5,1975-10-22,,Campinense,Portuguesa,1,5
Grp.5,1975-10-22,,Santos,Goiânia,2,1
2F,1975-10-23,,Santa Cruz,Atlético Mineiro,2,0
2F,1975-10-23,,Grêmio,Coritiba,1,3
2F,1975-10-23,,Corinthians,Flamengo,0,1
2F,1975-10-23,,América-RN,Palmeiras,0,2
Grp.4,1975-10-23,,América Mineiro,Paysandu,3,2
Grp.3,1975-10-25,,Fortaleza,Rio Negro-AM,0,1
Grp.6,1975-10-25,,CEUB,Desportiva Ferroviária,2,0
2F,1975-10-25,,São Paulo,Guarani,0,0
2F,1975-10-25,,Flamengo,Remo,1,2
Grp.6,1975-10-25,,Bahia,Americano,1,0
Grp.5,1975-10-26,,Vitória,Santos,1,3
Grp.5,1975-10-26,,Portuguesa,Goiânia,2,1
Grp.5,1975-10-26,,Sergipe,Campinense,4,2
2F,1975-10-26,,Sport,Coritiba,1,0
2F,1975-10-26,,Goiás,Atlético Mineiro,1,5
Grp.6,1975-10-26,,CSA,Náutico,0,2
2F,1975-10-26,,Figueirense,Cruzeiro,0,1
2F,1975-10-26,,Tiradentes-PI,Grêmio,1,2
2F,1975-10-26,,América-RN,America-RJ,1,4
2F,1975-10-26,,Palmeiras,Santa Cruz,2,3
2F,1975-10-26,,Internacional,Corinthians,1,1
Grp.4,1975-10-26,,Ceará,América Mineiro,2,1
2F,1975-10-26,,Vasco,Fluminense,1,4
Grp.4,1975-10-26,,Nacional-AM,Atlético Paranaense,2,0
Grp.3,1975-10-26,,Moto Club,Botafogo,1,2
Grp.6,1975-10-28,,Náutico,Americano,2,0
2F,1975-10-29,,America-RJ,Internacional,1,0
2F,1975-10-29,,Guarani,Goiás,0,0
2F,1975-10-29,,Sport,Cruzeiro,0,1
2F,1975-10-29,,Tiradentes-PI,Flamengo,3,2
Grp.5,1975-10-29,,Goiânia,Sergipe,1,0
2F,1975-10-29,,Atlético Mineiro,Figueirense,3,3
2F,1975-10-29,,Remo,Vasco,2,0
2F,1975-10-29,,Corinthians,América-RN,4,1
Grp.5,1975-10-29,,Santos,Portuguesa,0,0
Grp.5,1975-10-29,,Vitória,Campinense,3,1
Grp.3,1975-10-29,,Moto Club,Rio Negro-AM,1,1
2F,1975-10-29,,Coritiba,São Paulo,2,2
2F,1975-10-29,,Grêmio,Palmeiras,1,1
Grp.3,1975-10-29,,Botafogo,Comercial-MS,0,0
Grp.6,1975-10-29,,CSA,CEUB,1,1
Grp.6,1975-10-29,,Desportiva Ferroviária,Bahia,0,0
Grp.4,1975-10-30,,Paysandu,Atlético Paranaense,0,1
2F,1975-10-30,,Santa Cruz,Fluminense,0,1
Grp.4,1975-10-30,,Ceará,Nacional-AM,0,0
2F,1975-11-01,,America-RJ,Figueirense,2,1
2F,1975-11-01,,São Paulo,Cruzeiro,0,0
Grp.5,1975-11-01,,Santos,Campinense,5,1
Grp.5,1975-11-01,,Goiânia,Vitória,1,0
2F,1975-11-01,,Vasco,Guarani,1,2
2F,1975-11-01,,Santa Cruz,Tiradentes-PI,1,1
Grp.6,1975-11-01,,CEUB,Americano,0,2
Grp.5,1975-11-01,,Portuguesa,Sergipe,4,0
Grp.6,1975-11-02,,Desportiva Ferroviária,CSA,1,0
2F,1975-11-02,,Coritiba,Internacional,0,0
Grp.6,1975-11-02,,Bahia,Náutico,1,1
2F,1975-11-02,,América-RN,Atlético Mineiro,1,1
Grp.4,1975-11-02,,América Mineiro,Nacional-AM,1,2
Grp.4,1975-11-02,,Paysandu,Ceará,1,0
2F,1975-11-02,,Sport,Remo,0,0
2F,1975-11-02,,Corinthians,Grêmio,3,2
2F,1975-11-02,,Fluminense,Flamengo,3,0
2F,1975-11-02,,Goiás,Palmeiras,1,2
2F,1975-11-04,,Atlético Mineiro,Flamengo,1,1
Grp.3,1975-11-05,,Comercial-MS,Moto Club,3,2
Grp.4,1975-11-05,,Atlético Paranaense,Ceará,3,0
2F,1975-11-05,,Cruzeiro,América-RN,2,1
2F,1975-11-05,,Palmeiras,Vasco,1,0
Grp.3,1975-11-05,,Botafogo,Fortaleza,1,1
Grp.6,1975-11-05,,Americano,CSA,2,1
2F,1975-11-05,,Remo,Santa Cruz,0,0
2F,1975-11-05,,Grêmio,America-RJ,0,1
Grp.6,1975-11-05,,Náutico,Desportiva Ferroviária,4,1
2F,1975-11-05,,Figueirense,Fluminense,0,0
Grp.6,1975-11-05,,CEUB,Bahia,1,2
2F,1975-11-06,,Internacional,Guarani,2,0
2F,1975-11-06,,São Paulo,Tiradentes-PI,2,0
2F,1975-11-06,,Flamengo,Coritiba,2,0
2F,1975-11-06,,Corinthians,Goiás,0,0
2F,1975-11-06,,Atlético Mineiro,Sport,1,0
2F,1975-11-08,,Cruzeiro,Grêmio,3,1
2F,1975-11-08,,Fluminense,Sport,3,0
2F,1975-11-08,,America-RJ,Santa Cruz,1,3
Grp.6,1975-11-08,,Náutico,CEUB,3,0
Grp.4,1975-11-08,,Nacional-AM,Paysandu,2,2
Grp.4,1975-11-08,,Atlético Paranaense,América Mineiro,0,0
Grp.6,1975-11-08,,Americano,Desportiva Ferroviária,0,3
Grp.6,1975-11-08,,Bahia,CSA,3,0
2F,1975-11-09,,Tiradentes-PI,América-RN,1,0
2F,1975-11-09,,Atlético Mineiro,São Paulo,1,1
2F,1975-11-09,,Remo,Figueirense,4,1
2F,1975-11-09,,Goiás,Coritiba,2,2
2F,1975-11-09,,Vasco,Corinthians,0,1
2F,1975-11-09,,Guarani,Flamengo,2,0
2F,1975-11-09,,Palmeiras,Internacional,0,0
Grp.A,1975-11-12,,Guarani,America-RJ,1,1
Grp.A,1975-11-12,,Palmeiras,Cruzeiro,0,0
Grp.A,1975-11-12,,Fluminense,Nacional-AM,4,0
Grp.B,1975-11-12,,Grêmio,Náutico,0,0
Grp.B,1975-11-12,,Santa Cruz,Internacional,1,0
Grp.A,1975-11-13,,Botafogo,Corinthians,2,3
Grp.B,1975-11-13,,Portuguesa,Flamengo,0,2
Grp.B,1975-11-13,,Sport,São Paulo,1,1
Grp.B,1975-11-15,,Portuguesa,Náutico,3,1
Grp.A,1975-11-15,,Guarani,Cruzeiro,2,0
Grp.A,1975-11-15,,America-RJ,Nacional-AM,3,1
Grp.B,1975-11-16,,Flamengo,São Paulo,1,1
Grp.A,1975-11-16,,Corinthians,Fluminense,0,0
Grp.B,1975-11-16,,Internacional,Sport,3,1
Grp.A,1975-11-16,,Palmeiras,Botafogo,2,0
Grp.B,1975-11-16,,Santa Cruz,Grêmio,2,1
Grp.A,1975-11-19,,Guarani,Palmeiras,3,1
Grp.B,1975-11-19,,Flamengo,Grêmio,1,0
Grp.B,1975-11-19,,São Paulo,Internacional,0,0
Grp.B,1975-11-19,,Náutico,Sport,1,2
Grp.A,1975-11-19,,Cruzeiro,Fluminense,1,2
Grp.B,1975-11-20,,Santa Cruz,Portuguesa,1,1
Grp.A,1975-11-20,,Botafogo,America-RJ,0,0
Grp.A,1975-11-20,,Corinthians,Nacional-AM,1,0
Grp.B,1975-11-22,,Flamengo,Náutico,3,0
Grp.B,1975-11-23,,São Paulo,Portuguesa,1,2
Grp.B,1975-11-23,,Sport,Santa Cruz,1,3
Grp.A,1975-11-23,,Palmeiras,America-RJ,2,0
Grp.A,1975-11-23,,Cruzeiro,Corinthians,2,0
Grp.A,1975-11-23,,Fluminense,Botafogo,2,0
Grp.A,1975-11-23,,Nacional-AM,Guarani,0,1
Grp.B,1975-11-23,,Internacional,Grêmio,1,0
Grp.A,1975-11-26,,Guarani,Fluminense,1,2
Grp.A,1975-11-26,,Nacional-AM,Palmeiras,0,3
Grp.B,1975-11-26,,São Paulo,Santa Cruz,1,0
Grp.B,1975-11-26,,Grêmio,Portuguesa,1,1
Grp.A,1975-11-26,,Cruzeiro,Botafogo,2,0
Grp.B,1975-11-26,,Sport,Flamengo,0,1
Grp.B,1975-11-27,,Náutico,Internacional,0,1
Grp.A,1975-11-27,,America-RJ,Corinthians,2,1
Grp.A,1975-11-29,,Botafogo,Guarani,2,1
Grp.B,1975-11-29,,Portuguesa,Sport,1,1
Grp.B,1975-11-29,,São Paulo,Grêmio,1,2
Grp.A,1975-11-30,,Corinthians,Palmeiras,1,0
Grp.A,1975-11-30,,Nacional-AM,Cruzeiro,0,3
Grp.B,1975-11-30,,Internacional,Flamengo,1,1
Grp.B,1975-11-30,,Náutico,Santa Cruz,1,4
Grp.A,1975-11-30,,America-RJ,Fluminense,1,0
Grp.A,1975-12-03,,Fluminense,Palmeiras,4,2
Grp.A,1975-12-03,,Corinthians,Guarani,3,2
Grp.B,1975-12-03,,Grêmio,Sport,1,1
Grp.B,1975-12-04,,Náutico,São Paulo,1,3
Grp.B,1975-12-04,,Internacional,Portuguesa,3,0
Grp.B,1975-12-04,,Flamengo,Santa Cruz,1,3
Grp.A,1975-12-04,,Nacional-AM,Botafogo,0,2
Grp.A,1975-12-04,,Cruzeiro,America-RJ,1,1
SF,1975-12-07,,Santa Cruz,Cruzeiro,2,3
SF,1975-12-07,,Fluminense,Internacional,0,2
F,1975-12-14,,Internacional,Cruzeiro,1,0
Grp.C,1976-08-29,,Rio Negro-AM,Guarani,0,3
Grp.F,1976-08-29,,Sport,ABC,1,0
Grp.B,1976-08-29,,Confiança,Portuguesa,2,1
Grp.B,1976-08-29,,Londrina,Atlético Paranaense,0,3
Grp.C,1976-08-29,,Corinthians,Fortaleza,2,1
Grp.F,1976-08-29,,América-RN,Santa Cruz,0,0
Grp.E,1976-08-29,,Treze,CRB,0,2
Grp.E,1976-08-29,,Botafogo-PB,Vitória,1,0
Grp.E,1976-08-29,,Fluminense de Feira,CSA,0,0
Grp.D,1976-08-29,,Mixto,Goiás,1,1
Grp.D,1976-08-29,,América Mineiro,Goiânia,6,0
Grp.B,1976-08-29,,Coritiba,São Paulo,0,2
Grp.C,1976-08-29,,Remo,Ceará,2,0
Grp.B,1976-09-01,,Uberaba,Atlético Paranaense,0,0
Grp.F,1976-09-01,,Náutico,Flamengo-PI,3,0
Grp.D,1976-09-01,,Vasco,América Mineiro,1,0
Grp.D,1976-09-01,,Mixto,Operário-MS,1,1
Grp.B,1976-09-01,,Londrina,São Paulo,0,0
Grp.C,1976-09-01,,Rio Negro-AM,Ceará,1,1
Grp.F,1976-09-01,,Flamengo,ABC,2,0
Grp.E,1976-09-01,,Fluminense de Feira,Bahia,0,2
Grp.C,1976-09-01,,Ponte Preta,Corinthians,1,1
Grp.C,1976-09-01,,Remo,Guarani,0,0
Grp.D,1976-09-01,,Goiânia,Atlético Mineiro,1,1
