Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.D,1985-04-21,,Desportiva Ferroviária,Villa Nova-MG,1,1
Grp.C,1985-04-21,,CSA,Remo,3,0
Grp.C,1985-04-21,,Sport,Mixto,2,0
Grp.D,1985-04-21,,GE Brasil,Brasília,2,0
Grp.C,1985-04-28,,Ceará,Flamengo-PI,2,1
Grp.F,1985-07-03,,GE Brasil,Bahia,2,1
Grp.H,1985-07-03,,Bangu,Internacional,1,1
Grp.G,1985-07-03,,Sport,Coritiba,1,1
Grp.E,1985-07-03,,Ponte Preta,Atlético Mineiro,1,1
Grp.H,1985-07-03,,Mixto,Vasco,1,1
Grp.E,1985-07-03,,CSA,Guarani,0,0
Grp.G,1985-07-04,,Joinville,Corinthians,2,0
Grp.F,1985-07-04,,Ceará,Flamengo,1,1
Grp.F,1985-07-07,,Bahia,Flamengo,0,0
Grp.E,1985-07-07,,CSA,Ponte Preta,0,0
Grp.E,1985-07-07,,Guarani,Atlético Mineiro,1,1
Grp.F,1985-07-07,,Ceará,GE Brasil,0,0
Grp.G,1985-07-07,,Joinville,Sport,4,2
Grp.H,1985-07-07,,Mixto,Bangu,1,4
Grp.G,1985-07-07,,Coritiba,Corinthians,1,0
Grp.H,1985-07-07,,Vasco,Internacional,1,1
Grp.F,1985-07-10,,Bahia,Ceará,4,0
Grp.E,1985-07-10,,Atlético Mineiro,CSA,2,0
Grp.H,1985-07-10,,Internacional,Mixto,1,0
Grp.F,1985-07-10,,Flamengo,GE Brasil,1,0
Grp.E,1985-07-10,,Guarani,Ponte Preta,1,1
Grp.G,1985-07-10,,Coritiba,Joinville,2,1
Grp.G,1985-07-10,,Corinthians,Sport,0,0
Grp.H,1985-07-11,,Vasco,Bangu,0,2
Grp.G,1985-07-13,,Corinthians,Coritiba,1,0
Grp.G,1985-07-14,,Sport,Joinville,1,0
Grp.H,1985-07-14,,Bangu,Mixto,1,1
Grp.H,1985-07-14,,Internacional,Vasco,2,2
Grp.F,1985-07-14,,Flamengo,Bahia,3,0
Grp.E,1985-07-14,,Ponte Preta,CSA,2,0
Grp.E,1985-07-14,,Atlético Mineiro,Guarani,2,1
Grp.F,1985-07-14,,GE Brasil,Ceará,4,0
Grp.F,1985-07-17,,Ceará,Bahia,2,1
Grp.E,1985-07-17,,CSA,Atlético Mineiro,0,0
Grp.G,1985-07-17,,Sport,Corinthians,3,1
Grp.E,1985-07-17,,Ponte Preta,Guarani,0,0
Grp.H,1985-07-17,,Mixto,Internacional,1,3
Grp.G,1985-07-17,,Joinville,Coritiba,0,1
Grp.H,1985-07-17,,Vasco,Bangu,1,3
Grp.F,1985-07-18,,GE Brasil,Flamengo,2,0
Grp.H,1985-07-21,,Vasco,Mixto,4,0
Grp.G,1985-07-21,,Corinthians,Joinville,1,1
Grp.G,1985-07-21,,Coritiba,Sport,0,0
Grp.F,1985-07-21,,Flamengo,Ceará,2,2
Grp.H,1985-07-21,,Internacional,Bangu,1,2
Grp.E,1985-07-21,,Guarani,CSA,6,1
Grp.E,1985-07-21,,Atlético Mineiro,Ponte Preta,1,0
Grp.F,1985-07-21,,Bahia,GE Brasil,2,3
SF,1985-07-24,,Coritiba,Atlético Mineiro,1,0
SF,1985-07-24,,GE Brasil,Bangu,0,1
SF,1985-07-28,,Atlético Mineiro,Coritiba,0,0
SF,1985-07-28,,Bangu,GE Brasil,3,1
F,1985-07-31,19:00,Bangu,Coritiba,1 (5),1 (6)
