Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
R4,2005-05-14,18:10,São Paulo,Coritiba,1,0
R4,2005-05-14,18:10,Botafogo,Atlético Mineiro,2,1
R4,2005-05-15,16:00,Atlético Paranaense,Corinthians,1,2
R4,2005-05-15,16:00,Cruzeiro,Goiás,3,1
R4,2005-05-15,16:00,Juventude,Vasco,4,1
R4,2005-05-15,16:00,Paysandu,São Caetano,3,2
R4,2005-05-15,18:10,Flamengo,Santos,2,1
R4,2005-05-15,18:10,Palmeiras,Paraná,1,2
R4,2005-05-15,18:10,Brasiliense,Fluminense,0,3
R5,2005-05-21,16:00,Fortaleza,Brasiliense,2,0
R5,2005-05-21,16:00,Paraná,Ponte Preta,1,1
R5,2005-05-21,16:00,Juventude,Paysandu,2,0
R5,2005-05-21,18:10,Fluminense,Coritiba,2,4
R5,2005-05-21,18:10,Goiás,Botafogo,4,0
R5,2005-05-22,16:00,Vasco,São Paulo,3,1
R5,2005-05-22,16:00,Santos,Atlético Mineiro,3,0
R5,2005-05-22,16:00,São Caetano,Flamengo,1,0
R5,2005-05-22,18:10,Corinthians,Figueirense,2,1
R5,2005-05-22,18:10,Cruzeiro,Palmeiras,2,0
R5,2005-05-22,18:10,Atlético Paranaense,Internacional,1,3
R6,2005-05-28,16:00,Paysandu,Goiás,1,0
R6,2005-05-28,18:10,Figueirense,São Caetano,2,0
R6,2005-05-28,18:10,São Paulo,Cruzeiro,1,1
R6,2005-05-29,16:00,Flamengo,Fluminense,0,0
R6,2005-05-29,16:00,Palmeiras,Santos,2,1
R6,2005-05-29,16:00,Ponte Preta,Vasco,4,2
R6,2005-05-29,16:00,Atlético Mineiro,Corinthians,0,1
R6,2005-05-29,16:00,Brasiliense,Paraná,1,0
R6,2005-05-29,18:10,Botafogo,Atlético Paranaense,2,0
R6,2005-05-29,18:10,Coritiba,Juventude,1,2
R6,2005-05-29,18:10,Internacional,Fortaleza,1,0
R7,2005-06-11,16:00,Paraná,Fortaleza,3,0
R7,2005-06-11,16:00,Atlético Paranaense,Figueirense,0,0
R7,2005-06-11,16:00,Cruzeiro,Ponte Preta,1,2
R7,2005-06-11,16:00,São Caetano,Brasiliense,2,0
R7,2005-06-11,18:10,Goiás,Palmeiras,2,1
R7,2005-06-11,18:10,Botafogo,Juventude,3,2
R7,2005-06-12,16:00,Corinthians,Flamengo,4,2
R7,2005-06-12,16:00,Internacional,Atlético Mineiro,1,1
R7,2005-06-12,16:00,Santos,Fluminense,1,1
R7,2005-06-12,18:10,Vasco,Coritiba,2,2
R7,2005-06-12,18:10,Paysandu,São Paulo,2,2
R8,2005-06-18,16:00,Figueirense,Paysandu,3,3
R8,2005-06-18,16:00,Palmeiras,Vasco,5,2
R8,2005-06-18,16:00,Brasiliense,Corinthians,2,4
R8,2005-06-18,18:10,Flamengo,Atlético Paranaense,1,1
R8,2005-06-18,18:10,Atlético Mineiro,São Caetano,2,3
R8,2005-06-18,18:10,Ponte Preta,Goiás,2,0
R8,2005-06-19,18:10,Fluminense,Internacional,3,0
R8,2005-06-19,18:10,Juventude,Cruzeiro,0,0
R8,2005-06-19,18:10,São Paulo,Botafogo,1,0
R8,2005-06-19,18:10,Coritiba,Paraná,2,1
R8,2005-06-19,18:10,Fortaleza,Santos,0,0
R9,2005-06-25,16:00,Paraná,Atlético Mineiro,1,0
R9,2005-06-25,16:00,Juventude,Ponte Preta,1,3
R9,2005-06-25,18:10,Flamengo,Brasiliense,3,4
R9,2005-06-25,18:10,São Paulo,Internacional,1,3
R9,2005-06-26,16:00,Goiás,Coritiba,2,1
R9,2005-06-26,16:00,Botafogo,Figueirense,0,1
R9,2005-06-26,16:00,Corinthians,Fluminense,0,1
R9,2005-06-26,16:00,São Caetano,Santos,1,3
R9,2005-06-26,18:10,Cruzeiro,Vasco,3,3
R9,2005-06-26,18:10,Atlético Paranaense,Fortaleza,0,0
R9,2005-06-26,18:10,Paysandu,Palmeiras,2,1
R10,2005-07-02,18:10,Vasco,Goiás,1,2
R10,2005-07-03,16:00,Fluminense,Paraná,0,1
R10,2005-07-03,16:00,Fortaleza,Corinthians,2,1
R10,2005-07-03,16:00,Atlético Mineiro,Flamengo,3,1
R10,2005-07-03,16:00,Figueirense,Cruzeiro,0,0
R10,2005-07-03,16:00,Coritiba,Paysandu,3,1
R10,2005-07-03,18:10,Brasiliense,Atlético Paranaense,2,1
R10,2005-07-03,18:10,Palmeiras,Botafogo,4,1
R10,2005-07-03,18:10,Santos,Juventude,0,0
R10,2005-07-03,18:10,Internacional,São Caetano,2,1
R11,2005-07-09,16:00,Paraná,Figueirense,3,0
R11,2005-07-09,16:00,Juventude,Brasiliense,2,1
R11,2005-07-09,18:10,Paysandu,Fortaleza,1,2
R11,2005-07-09,18:10,São Paulo,Flamengo,2,0
R11,2005-07-09,18:10,São Caetano,Ponte Preta,2,1
R11,2005-07-10,16:00,Corinthians,Palmeiras,3,1
R11,2005-07-10,16:00,Botafogo,Fluminense,1,2
R11,2005-07-10,16:00,Goiás,Santos,3,4
R11,2005-07-10,18:10,Cruzeiro,Atlético Mineiro,2,1
R11,2005-07-10,18:10,Vasco,Internacional,2,4
R11,2005-07-10,18:10,Atlético Paranaense,Coritiba,1,0
R12,2005-07-16,16:00,Goiás,Brasiliense,1,3
R12,2005-07-16,16:00,Ponte Preta,Figueirense,2,1
R12,2005-07-16,18:10,Paraná,Corinthians,2,3
R12,2005-07-16,18:10,Fluminense,São Caetano,0,1
R12,2005-07-17,16:00,Flamengo,Vasco,1,0
R12,2005-07-17,16:00,Coritiba,Botafogo,0,3
R12,2005-07-17,16:00,Atlético Mineiro,Atlético Paranaense,2,3
R12,2005-07-17,16:00,Santos,São Paulo,2,1
R12,2005-07-17,18:10,Internacional,Juventude,5,2
R12,2005-07-17,18:10,Palmeiras,Fortaleza,1,2
R13,2005-07-20,20:30,Fortaleza,Atlético Mineiro,1,4
R13,2005-07-20,20:30,São Caetano,Paraná,1,1
R13,2005-07-20,20:30,Atlético Paranaense,Fluminense,3,2
R13,2005-07-20,20:30,Internacional,Goiás,2,3
R13,2005-07-20,20:30,Botafogo,Ponte Preta,4,2
R13,2005-07-20,21:45,Figueirense,Palmeiras,1,4
R13,2005-07-20,21:45,Brasiliense,São Paulo,3,3
R13,2005-07-20,21:45,Santos,Vasco,2,3
R13,2005-07-21,20:30,Corinthians,Paysandu,3,2
R13,2005-07-21,20:30,Flamengo,Juventude,3,4
R13,2005-07-21,20:30,Cruzeiro,Coritiba,2,2
R14,2005-07-23,16:00,Goiás,Fortaleza,2,1
R14,2005-07-23,16:00,Botafogo,Brasiliense,1,1
R14,2005-07-23,16:00,Paraná,Atlético Paranaense,2,0
R14,2005-07-23,18:10,São Paulo,São Caetano,0,1
R14,2005-07-24,16:00,Palmeiras,Atlético Mineiro,1,0
R14,2005-07-24,16:00,Coritiba,Flamengo,3,2
R14,2005-07-24,16:00,Vasco,Corinthians,2,3
R14,2005-07-24,18:10,Cruzeiro,Santos,3,2
R14,2005-07-24,18:10,Paysandu,Internacional,1,2
R14,2005-07-24,18:10,Ponte Preta,Fluminense,2,1
R15,2005-07-27,20:30,Fortaleza,Juventude,2,0
R15,2005-07-27,20:30,São Caetano,Botafogo,0,1
R15,2005-07-27,20:30,Corinthians,Cruzeiro,4,3
R15,2005-07-27,20:30,Fluminense,Goiás,1,1
R15,2005-07-27,21:45,Atlético Paranaense,Vasco,7,2
R15,2005-07-27,21:45,Atlético Mineiro,São Paulo,0,0
R15,2005-07-27,21:45,Santos,Ponte Preta,0,1
R15,2005-07-28,20:30,Flamengo,Palmeiras,0,0
R15,2005-07-28,20:30,Brasiliense,Paysandu,0,0
R15,2005-07-28,20:30,Internacional,Paraná,0,2
R15,2005-07-28,20:30,Figueirense,Coritiba,0,0
R16,2005-07-30,16:00,Goiás,Atlético Mineiro,3,1
R16,2005-07-30,16:00,Vasco,São Caetano,3,2
R16,2005-07-30,16:00,Cruzeiro,Fortaleza,3,0
R16,2005-07-31,16:00,Palmeiras,Atlético Paranaense,1,1
R16,2005-07-31,16:00,Coritiba,Brasiliense,1,1
R16,2005-07-31,16:00,Botafogo,Flamengo,0,2
R16,2005-07-31,16:00,Paysandu,Paraná,3,4
R16,2005-07-31,16:00,Juventude,São Paulo,2,1
R16,2005-07-31,16:00,Ponte Preta,Internacional,1,1
R16,2005-07-31,16:00,Figueirense,Fluminense,1,1
R17,2005-08-03,19:30,São Caetano,Juventude,1,1
R17,2005-08-03,19:30,Brasiliense,Cruzeiro,1,2
R17,2005-08-03,20:30,Atlético Mineiro,Paysandu,2,2
R17,2005-08-03,20:30,Atlético Paranaense,Goiás,1,0
R17,2005-08-03,20:30,Corinthians,Coritiba,3,0
R17,2005-08-03,21:45,Paraná,Botafogo,2,0
R17,2005-08-03,21:45,Internacional,Santos,0,1
R17,2005-08-03,21:45,Flamengo,Ponte Preta,1,0
R17,2005-08-04,20:30,Fluminense,Vasco,3,2
R17,2005-08-04,20:30,São Paulo,Palmeiras,3,3
R17,2005-08-04,20:30,Fortaleza,Figueirense,5,2
R18,2005-08-06,16:00,Atlético Paranaense,Cruzeiro,5,4
R18,2005-08-06,16:00,Botafogo,Paysandu,2,0
R18,2005-08-06,16:00,Corinthians,São Caetano,0,2
R18,2005-08-07,16:00,Fortaleza,Flamengo,2,1
R18,2005-08-07,16:00,Paraná,Santos,1,1
R18,2005-08-07,16:00,Juventude,Palmeiras,1,2
R18,2005-08-07,18:10,Brasiliense,Internacional,0,0
R18,2005-08-07,18:10,Ponte Preta,Coritiba,0,3
R18,2005-08-07,18:10,São Paulo,Goiás,0,1
R18,2005-08-07,18:10,Atlético Mineiro,Fluminense,1,2
R19,2005-08-10,19:30,São Caetano,Atlético Paranaense,3,2
R19,2005-08-10,20:30,Paysandu,Vasco,0,2
R19,2005-08-10,20:30,Palmeiras,Ponte Preta,2,1
R19,2005-08-10,20:30,Coritiba,Atlético Mineiro,1,0
R19,2005-08-10,21:45,Figueirense,São Paulo,3,1
R19,2005-08-10,21:45,Internacional,Corinthians,0,0
R19,2005-08-11,20:30,Flamengo,Paraná,1,1
R19,2005-08-11,20:30,Goiás,Juventude,1,0
R19,2005-08-11,20:30,Fluminense,Fortaleza,2,0
R19,2005-08-11,20:30,Santos,Brasiliense,1,1
R20,2005-08-13,16:00,Palmeiras,Internacional,3,2
R20,2005-08-13,16:00,Coritiba,São Caetano,2,2
R20,2005-08-13,18:10,Paysandu,Atlético Paranaense,2,1
R20,2005-08-14,16:00,Ponte Preta,Corinthians,3,5
R20,2005-08-14,16:00,Cruzeiro,Paraná,0,1
R20,2005-08-14,16:00,Figueirense,Brasiliense,2,2
R20,2005-08-14,16:00,Vasco,Atlético Mineiro,2,1
R20,2005-08-14,16:00,Goiás,Flamengo,2,0
R20,2005-08-14,18:10,Botafogo,Santos,3,3
R20,2005-08-14,18:10,São Paulo,Fortaleza,3,2
R21,2005-08-20,16:00,Atlético Mineiro,Juventude,2,1
R21,2005-08-20,18:10,São Caetano,Cruzeiro,0,1
R21,2005-08-20,18:10,Atlético Paranaense,São Paulo,4,2
R21,2005-08-21,16:00,Fluminense,Palmeiras,2,2
R21,2005-08-21,16:00,Paraná,Vasco,0,0
R21,2005-08-21,16:00,Corinthians,Goiás,1,1
R21,2005-08-21,16:00,Brasiliense,Ponte Preta,4,0
R21,2005-08-21,18:10,Fortaleza,Botafogo,3,1
R21,2005-08-21,18:10,Santos,Figueirense,4,3
R21,2005-08-21,18:10,Flamengo,Paysandu,2,1
R22,2005-08-24,19:30,Ponte Preta,Atlético Paranaense,0,2
R22,2005-08-24,19:30,Palmeiras,São Caetano,2,1
R22,2005-08-24,20:30,Vasco,Brasiliense,1,0
R22,2005-08-24,20:30,Goiás,Paraná,1,1
R22,2005-08-24,21:45,Juventude,Corinthians,1,0
R22,2005-08-24,21:45,Paysandu,Santos,2,3
R22,2005-08-24,21:45,São Paulo,Fluminense,1,1
R22,2005-08-24,21:45,Cruzeiro,Flamengo,0,0
R22,2005-08-25,20:30,Coritiba,Fortaleza,2,0
R22,2005-08-25,20:30,Botafogo,Internacional,0,1
R22,2005-08-25,20:30,Figueirense,Atlético Mineiro,0,1
R23,2005-08-27,16:00,Atlético Paranaense,Juventude,2,2
R23,2005-08-27,16:00,São Caetano,Goiás,0,1
R23,2005-08-27,16:00,Brasiliense,Palmeiras,3,2
R23,2005-08-28,16:00,Atlético Mineiro,Ponte Preta,1,0
R23,2005-08-28,16:00,Corinthians,Botafogo,3,3
R23,2005-08-28,16:00,Internacional,Cruzeiro,4,1
R23,2005-08-28,16:00,Flamengo,Figueirense,2,2
R23,2005-08-28,16:00,Paraná,São Paulo,0,4
R23,2005-08-28,18:10,Fluminense,Paysandu,5,2
R23,2005-08-28,18:10,Fortaleza,Vasco,4,2
R23,2005-08-28,18:10,Santos,Coritiba,2,0
R24,2005-09-07,16:00,Brasiliense,Atlético Mineiro,1,2
R24,2005-09-07,16:00,Botafogo,Vasco,2,2
R24,2005-09-07,16:00,Figueirense,Goiás,3,0
R24,2005-09-07,16:00,Fortaleza,São Caetano,5,2
R24,2005-09-07,18:10,Juventude,Paraná,2,0
R24,2005-09-07,21:45,Paysandu,Ponte Preta,2,2
R24,2005-09-07,21:45,Cruzeiro,Fluminense,2,6
R24,2005-09-07,21:45,Atlético Paranaense,Santos,3,3
R24,2005-09-08,20:30,Flamengo,Internacional,1,1
R24,2005-09-08,20:30,Palmeiras,Coritiba,1,1
R25,2005-09-10,16:00,São Caetano,Paysandu,1,2
R25,2005-09-10,16:00,Goiás,Cruzeiro,1,0
R25,2005-09-11,16:00,Paraná,Palmeiras,1,3
R25,2005-09-11,16:00,Corinthians,Atlético Paranaense,2,0
R25,2005-09-11,16:00,Vasco,Juventude,5,2
R25,2005-09-11,16:00,Internacional,Figueirense,3,0
R25,2005-09-11,16:00,Santos,Flamengo,0,0
R25,2005-09-11,18:10,Ponte Preta,Fortaleza,2,1
R25,2005-09-11,18:10,Coritiba,São Paulo,1,4
R25,2005-09-11,18:10,Atlético Mineiro,Botafogo,0,2
R26,2005-09-17,16:00,Ponte Preta,Paraná,1,0
R26,2005-09-17,17:00,Paysandu,Juventude,3,0
R26,2005-09-17,18:10,Flamengo,São Caetano,2,0
R26,2005-09-17,18:10,Palmeiras,Cruzeiro,2,1
R26,2005-09-18,16:00,São Paulo,Vasco,4,2
R26,2005-09-18,16:00,Botafogo,Goiás,3,1
R26,2005-09-18,16:00,Figueirense,Corinthians,2,3
R26,2005-09-18,16:00,Internacional,Atlético Paranaense,3,2
R26,2005-09-18,16:00,Brasiliense,Fortaleza,0,2
R26,2005-09-18,18:10,Atlético Mineiro,Santos,3,0
R26,2005-09-18,18:10,Coritiba,Fluminense,0,0
R27,2005-09-21,19:30,São Caetano,Figueirense,0,1
R27,2005-09-21,19:30,Fortaleza,Internacional,1,2
R27,2005-09-21,20:30,Paraná,Brasiliense,4,1
R27,2005-09-21,20:30,Goiás,Paysandu,4,1
R27,2005-09-21,21:45,Fluminense,Flamengo,2,2
R27,2005-09-21,21:45,Santos,Palmeiras,2,1
R27,2005-09-21,21:45,Cruzeiro,São Paulo,2,3
R27,2005-09-22,20:30,Juventude,Coritiba,0,0
R27,2005-09-22,20:30,Atlético Paranaense,Botafogo,2,0
R27,2005-09-22,20:30,Corinthians,Atlético Mineiro,1,1
R27,2005-09-22,20:30,Vasco,Ponte Preta,0,0
R28,2005-09-24,16:00,Brasiliense,São Caetano,1,1
R28,2005-09-24,16:00,São Paulo,Paysandu,4,1
R28,2005-09-24,17:00,Fortaleza,Paraná,2,2
R28,2005-09-25,16:00,Ponte Preta,Cruzeiro,2,3
R28,2005-09-25,16:00,Flamengo,Corinthians,1,3
R28,2005-09-25,16:00,Coritiba,Vasco,2,0
R28,2005-09-25,16:00,Figueirense,Atlético Paranaense,2,0
R28,2005-09-25,16:00,Juventude,Botafogo,0,0
R28,2005-09-25,18:10,Fluminense,Santos,4,3
R28,2005-09-25,18:10,Atlético Mineiro,Internacional,1,1
R28,2005-09-25,18:10,Palmeiras,Goiás,3,1
R29,2005-10-01,16:00,Paraná,Coritiba,3,2
R29,2005-10-01,16:00,Goiás,Ponte Preta,4,1
R29,2005-10-01,16:00,Cruzeiro,Juventude,2,0
R29,2005-10-01,17:00,Paysandu,Figueirense,3,1
R29,2005-10-01,18:10,São Caetano,Atlético Mineiro,3,1
R29,2005-10-01,18:10,Santos,Fortaleza,0,0
R29,2005-10-02,16:00,Internacional,Fluminense,2,2
R29,2005-10-02,16:00,Vasco,Palmeiras,0,0
R29,2005-10-02,16:00,Corinthians,Brasiliense,3,2
R29,2005-10-02,18:10,Atlético Paranaense,Flamengo,2,0
R29,2005-10-02,18:10,Botafogo,São Paulo,1,1
R30,2005-10-04,20:30,Santos,São Caetano,2,0
R30,2005-10-04,20:30,Ponte Preta,Juventude,3,2
R30,2005-10-04,20:30,Coritiba,Goiás,0,2
R30,2005-10-04,20:30,Atlético Mineiro,Paraná,0,1
R30,2005-10-05,19:30,Figueirense,Botafogo,1,0
R30,2005-10-05,20:30,Vasco,Cruzeiro,3,3
R30,2005-10-05,20:30,Fortaleza,Atlético Paranaense,1,4
R30,2005-10-05,20:30,Palmeiras,Paysandu,5,3
R30,2005-10-05,21:50,Brasiliense,Flamengo,2,3
R30,2005-10-05,21:50,Internacional,São Paulo,3,0
R30,2005-10-05,21:50,Fluminense,Corinthians,0,2
R31,2005-10-08,16:00,Corinthians,Fortaleza,3,0
R31,2005-10-08,16:00,Paraná,Fluminense,6,1
R31,2005-10-08,16:00,Botafogo,Palmeiras,1,2
R31,2005-10-08,18:10,Juventude,Santos,3,1
R31,2005-10-08,18:10,Cruzeiro,Figueirense,4,0
R31,2005-10-08,18:10,Goiás,Vasco,4,3
R31,2005-10-11,20:30,São Paulo,Ponte Preta,3,2
R31,2005-10-11,20:30,Paysandu,Coritiba,2,1
R31,2005-10-11,20:30,Flamengo,Atlético Mineiro,1,2
R31,2005-10-11,20:30,Atlético Paranaense,Brasiliense,4,0
R31,2005-10-11,20:30,São Caetano,Internacional,1,1
R20,2005-10-12,16:00,Juventude,Fluminense,3,4
R18,2005-10-12,16:00,Vasco,Figueirense,3,3
R19,2005-10-12,16:00,Cruzeiro,Botafogo,2,2
R16,2005-10-13,20:30,Santos,Corinthians,2,3
R32,2005-10-15,16:00,Fortaleza,Paysandu,1,2
R32,2005-10-15,16:00,Fluminense,Botafogo,3,2
R32,2005-10-15,16:00,Brasiliense,Juventude,1,0
R32,2005-10-15,18:10,Figueirense,Paraná,2,0
R32,2005-10-15,18:10,Coritiba,Atlético Paranaense,1,2
R32,2005-10-16,16:00,Palmeiras,Corinthians,1,1
R32,2005-10-16,16:00,Atlético Mineiro,Cruzeiro,0,1
R32,2005-10-16,16:00,Flamengo,São Paulo,1,6
R32,2005-10-16,16:00,Internacional,Vasco,3,1
R32,2005-10-16,18:10,Santos,Goiás,1,1
R32,2005-10-16,18:10,Ponte Preta,São Caetano,1,2
R14,2005-10-19,20:30,Juventude,Figueirense,2,2
R3,2005-10-19,20:30,Vasco,Botafogo,1,0
R12,2005-10-19,21:50,Paysandu,Cruzeiro,4,1
R10,2005-10-19,21:50,Ponte Preta,São Paulo,2,0
R33,2005-10-21,20:30,São Caetano,Fluminense,2,2
R33,2005-10-21,20:30,Brasiliense,Goiás,1,2
R33,2005-10-22,16:00,Vasco,Flamengo,2,1
R33,2005-10-22,16:00,Corinthians,Paraná,1,0
R33,2005-10-22,16:00,Atlético Paranaense,Atlético Mineiro,2,0
R33,2005-10-22,16:00,Fortaleza,Palmeiras,1,1
R33,2005-10-22,18:10,Juventude,Internacional,2,1
R33,2005-10-22,18:10,Figueirense,Ponte Preta,4,0
R33,2005-10-22,18:10,Cruzeiro,Paysandu,4,3
R33,2005-10-22,20:30,Botafogo,Coritiba,2,0
R33,2005-10-22,20:30,São Paulo,Santos,1,2
R25,2005-10-24,20:30,Fluminense,Brasiliense,1,1
R24,2005-10-24,20:30,São Paulo,Corinthians,1,1
R34,2005-10-25,20:30,Goiás,Internacional,0,1
R34,2005-10-25,20:30,Coritiba,Cruzeiro,0,3
R34,2005-10-26,20:30,Palmeiras,Figueirense,2,2
R34,2005-10-26,20:30,Atlético Mineiro,Fortaleza,2,3
R34,2005-10-26,21:45,Juventude,Flamengo,2,2
R34,2005-10-26,21:45,Vasco,Santos,1,3
R34,2005-10-27,20:30,Paysandu,Corinthians,0,2
R34,2005-10-27,20:30,Fluminense,Atlético Paranaense,4,1
R34,2005-10-27,20:30,Ponte Preta,Botafogo,0,1
R34,2005-10-27,20:30,São Paulo,Brasiliense,1,2
R34,2005-10-28,16:00,Paraná,São Caetano,1,3
R21,2005-10-28,20:30,Internacional,Coritiba,3,2
R35,2005-10-29,16:00,Figueirense,Juventude,4,3
R35,2005-10-29,17:00,Fortaleza,Goiás,1,1
R35,2005-10-30,16:00,Corinthians,Vasco,1,1
R35,2005-10-30,16:00,Atlético Mineiro,Palmeiras,1,3
R35,2005-10-30,16:00,Santos,Cruzeiro,1,2
R35,2005-10-30,16:00,Atlético Paranaense,Paraná,2,1
R35,2005-10-30,18:10,Brasiliense,Botafogo,0,0
R35,2005-10-30,18:10,Fluminense,Ponte Preta,4,3
R35,2005-10-30,18:10,São Caetano,São Paulo,0,1
R35,2005-10-31,20:30,Flamengo,Coritiba,2,1
R35,2005-10-31,20:30,Internacional,Paysandu,1,0
R36,2005-11-02,20:30,Juventude,Fortaleza,2,0
R36,2005-11-02,20:30,São Paulo,Atlético Mineiro,2,2
R36,2005-11-02,21:45,Goiás,Fluminense,1,2
R36,2005-11-02,21:45,Cruzeiro,Corinthians,2,1
R36,2005-11-02,21:45,Ponte Preta,Santos,2,1
R36,2005-11-03,19:30,Coritiba,Figueirense,4,1
R36,2005-11-03,20:30,Paraná,Internacional,3,1
R36,2005-11-03,20:30,Vasco,Atlético Paranaense,2,1
R36,2005-11-03,20:30,Palmeiras,Flamengo,0,1
R36,2005-11-03,20:30,Botafogo,São Caetano,1,0
R36,2005-11-03,21:30,Paysandu,Brasiliense,2,1
R37,2005-11-05,16:00,São Paulo,Juventude,3,1
R37,2005-11-05,18:10,Fortaleza,Cruzeiro,3,1
R37,2005-11-06,16:00,Corinthians,Santos,7,1
R37,2005-11-06,16:00,Flamengo,Botafogo,3,1
R37,2005-11-06,16:00,São Caetano,Vasco,1,2
R37,2005-11-06,16:00,Paraná,Paysandu,2,0
R37,2005-11-06,16:00,Internacional,Ponte Preta,2,1
R37,2005-11-06,18:10,Fluminense,Figueirense,2,0
R37,2005-11-06,18:10,Brasiliense,Coritiba,1,1
R37,2005-11-06,18:10,Atlético Paranaense,Palmeiras,4,0
R37,2005-11-06,18:10,Atlético Mineiro,Goiás,1,2
R38,2005-11-12,18:10,Paysandu,Atlético Mineiro,0,2
R38,2005-11-12,18:10,Figueirense,Fortaleza,1,0
R38,2005-11-12,18:10,Botafogo,Paraná,2,0
R38,2005-11-12,18:10,Palmeiras,São Paulo,2,1
R38,2005-11-13,16:00,Coritiba,Corinthians,0,1
R38,2005-11-13,16:00,Goiás,Atlético Paranaense,4,2
R38,2005-11-13,16:00,Ponte Preta,Flamengo,2,2
R38,2005-11-13,18:10,Cruzeiro,Brasiliense,1,0
R38,2005-11-13,18:10,Santos,Internacional,0,4
R38,2005-11-13,18:10,Vasco,Fluminense,2,0
R38,2005-11-13,18:10,Juventude,São Caetano,3,1
R39,2005-11-16,19:30,Flamengo,Fortaleza,3,0
R39,2005-11-16,19:30,Palmeiras,Juventude,3,2
R39,2005-11-16,20:30,Goiás,São Paulo,3,0
R39,2005-11-16,20:30,Internacional,Brasiliense,1,0
R39,2005-11-16,21:45,Figueirense,Vasco,5,1
R39,2005-11-16,21:45,São Caetano,Corinthians,1,0
R39,2005-11-16,21:45,Santos,Paraná,0,0
R39,2005-11-17,20:30,Cruzeiro,Atlético Paranaense,1,2
R39,2005-11-17,20:30,Fluminense,Atlético Mineiro,0,2
R39,2005-11-17,20:30,Coritiba,Ponte Preta,2,1
R39,2005-11-17,21:30,Paysandu,Botafogo,2,0
R40,2005-11-19,16:00,Juventude,Goiás,2,1
R40,2005-11-19,16:00,São Paulo,Figueirense,4,2
R40,2005-11-19,18:10,Brasiliense,Santos,1,0
R40,2005-11-20,16:00,Corinthians,Internacional,1,1
R40,2005-11-20,16:00,Atlético Mineiro,Coritiba,1,0
R40,2005-11-20,16:00,Atlético Paranaense,São Caetano,2,2
R40,2005-11-20,16:00,Vasco,Paysandu,4,0
R40,2005-11-20,16:00,Paraná,Flamengo,0,1
R40,2005-11-20,18:10,Fortaleza,Fluminense,5,1
R40,2005-11-20,18:10,Ponte Preta,Palmeiras,2,6
R40,2005-11-20,18:10,Botafogo,Cruzeiro,2,1
R41,2005-11-27,16:00,Fluminense,Juventude,1,2
R41,2005-11-27,16:00,Atlético Mineiro,Vasco,0,0
R41,2005-11-27,16:00,Corinthians,Ponte Preta,3,1
R41,2005-11-27,16:00,Brasiliense,Figueirense,0,2
R41,2005-11-27,16:00,Atlético Paranaense,Paysandu,3,2
R41,2005-11-27,16:00,Fortaleza,São Paulo,1,0
R41,2005-11-27,16:00,Flamengo,Goiás,0,0
R41,2005-11-27,16:00,Internacional,Palmeiras,2,1
R41,2005-11-27,16:00,Santos,Botafogo,2,1
R41,2005-11-27,16:00,São Caetano,Coritiba,1,1
R41,2005-11-27,16:00,Paraná,Cruzeiro,2,0
R42,2005-12-04,16:00,Botafogo,Fortaleza,2,0
R42,2005-12-04,16:00,Cruzeiro,São Caetano,1,3
R42,2005-12-04,16:00,Palmeiras,Fluminense,3,2
R42,2005-12-04,16:00,Coritiba,Internacional,1,0
R42,2005-12-04,16:00,Goiás,Corinthians,3,2
R42,2005-12-04,16:00,Figueirense,Santos,3,1
R42,2005-12-04,16:00,São Paulo,Atlético Paranaense,3,1
R42,2005-12-04,16:00,Juventude,Atlético Mineiro,1,3
R42,2005-12-04,16:00,Ponte Preta,Brasiliense,3,1
R42,2005-12-04,16:00,Paysandu,Flamengo,1,4
R42,2005-12-04,16:00,Vasco,Paraná,3,1
R1,2006-04-15,18:10,Vasco,Internacional,1,1
R1,2006-04-16,16:00,São Caetano,Cruzeiro,2,1
R1,2006-04-16,16:00,São Paulo,Flamengo,1,0
R1,2006-04-16,16:00,Grêmio,Corinthians,2,0
R1,2006-04-16,16:00,Botafogo,Fortaleza,1,0
R1,2006-04-16,18:10,Goiás,Santos,0,0
R1,2006-04-16,18:10,Atlético Paranaense,Fluminense,1,2
R1,2006-04-16,18:10,Santa Cruz,Figueirense,0,0
R1,2006-04-16,18:10,Palmeiras,Ponte Preta,2,3
R2,2006-04-22,16:00,Corinthians,São Caetano,3,0
R2,2006-04-22,18:10,Fluminense,Goiás,1,0
R2,2006-04-22,18:10,Figueirense,Palmeiras,6,1
R2,2006-04-23,16:00,Santos,Atlético Paranaense,2,0
R2,2006-04-23,16:00,Internacional,Santa Cruz,1,0
R2,2006-04-23,16:00,Ponte Preta,Vasco,1,2
R2,2006-04-23,16:00,Flamengo,Juventude,3,1
R2,2006-04-23,18:10,Paraná,Botafogo,0,0
R2,2006-04-23,18:10,Fortaleza,São Paulo,1,0
R2,2006-04-23,18:10,Cruzeiro,Grêmio,3,1
R3,2006-04-29,16:00,Fortaleza,São Caetano,2,1
R3,2006-04-29,18:10,São Paulo,Santa Cruz,4,0
R3,2006-04-29,18:10,Botafogo,Atlético Paranaense,0,4
R3,2006-04-30,16:00,Ponte Preta,Corinthians,3,2
R3,2006-04-30,16:00,Paraná,Grêmio,5,2
R3,2006-04-30,16:00,Palmeiras,Santos,1,2
R3,2006-04-30,16:00,Internacional,Flamengo,1,0
